2022-07-23 19:58:17 - eval: epoch: 077, tea_acc1: 73.728%, tea_acc5: 91.518%, tea_test_loss: 1.0637, stu_acc1: 71.328%, stu_acc5: 90.074%, stu_test_loss: 1.1558
2022-07-23 19:58:17 - until epoch: 077, tea_best_acc1: 73.728%, stu_best_acc1: 71.394%
2022-07-23 19:58:17 - epoch 078 lr: 0.001000
2022-07-23 19:58:54 - train: epoch 0078, iter [00100, 05004], lr: 0.001000, loss: 1.6857, stu_CELoss: 1.2161, KDLoss: 0.4696, 
2022-07-23 23:13:14 - train: epoch 0084, iter [02900, 05004], lr: 0.001000, loss: 1.7522, stu_CELoss: 1.2358, KDLoss: 0.5165, 
2022-07-23 23:13:48 - train: epoch 0084, iter [03000, 05004], lr: 0.001000, loss: 1.6755, stu_CELoss: 1.2375, KDLoss: 0.4380, 
2022-07-23 23:14:20 - train: epoch 0084, iter [03100, 05004], lr: 0.001000, loss: 1.5249, stu_CELoss: 1.1290, KDLoss: 0.3959, 
2022-07-23 23:14:54 - train: epoch 0084, iter [03200, 05004], lr: 0.001000, loss: 1.7132, stu_CELoss: 1.2735, KDLoss: 0.4397, 
2022-07-23 23:15:26 - train: epoch 0084, iter [03300, 05004], lr: 0.001000, loss: 1.7248, stu_CELoss: 1.3152, KDLoss: 0.4096, 
2022-07-23 23:15:59 - train: epoch 0084, iter [03400, 05004], lr: 0.001000, loss: 1.6694, stu_CELoss: 1.2705, KDLoss: 0.3988, 
2022-07-23 23:16:32 - train: epoch 0084, iter [03500, 05004], lr: 0.001000, loss: 1.4042, stu_CELoss: 1.0035, KDLoss: 0.4007, 
2022-07-23 23:17:05 - train: epoch 0084, iter [03600, 05004], lr: 0.001000, loss: 1.4182, stu_CELoss: 1.0179, KDLoss: 0.4003, 
2022-07-23 23:17:38 - train: epoch 0084, iter [03700, 05004], lr: 0.001000, loss: 1.8649, stu_CELoss: 1.4269, KDLoss: 0.4381, 
2022-07-23 23:18:11 - train: epoch 0084, iter [03800, 05004], lr: 0.001000, loss: 1.7512, stu_CELoss: 1.3226, KDLoss: 0.4286, 
2022-07-23 23:18:44 - train: epoch 0084, iter [03900, 05004], lr: 0.001000, loss: 1.6615, stu_CELoss: 1.2583, KDLoss: 0.4032, 
2022-07-23 23:19:16 - train: epoch 0084, iter [04000, 05004], lr: 0.001000, loss: 1.6866, stu_CELoss: 1.2424, KDLoss: 0.4441, 
2022-07-23 23:19:50 - train: epoch 0084, iter [04100, 05004], lr: 0.001000, loss: 1.8293, stu_CELoss: 1.3943, KDLoss: 0.4350, 
2022-07-23 23:20:21 - train: epoch 0084, iter [04200, 05004], lr: 0.001000, loss: 1.4729, stu_CELoss: 1.1051, KDLoss: 0.3678, 
2022-07-23 23:20:55 - train: epoch 0084, iter [04300, 05004], lr: 0.001000, loss: 1.7642, stu_CELoss: 1.3012, KDLoss: 0.4629, 
2022-07-23 23:21:28 - train: epoch 0084, iter [04400, 05004], lr: 0.001000, loss: 1.9638, stu_CELoss: 1.5080, KDLoss: 0.4558, 
2022-07-23 23:22:01 - train: epoch 0084, iter [04500, 05004], lr: 0.001000, loss: 1.4829, stu_CELoss: 1.1133, KDLoss: 0.3696, 
2022-07-23 23:22:34 - train: epoch 0084, iter [04600, 05004], lr: 0.001000, loss: 1.5143, stu_CELoss: 1.1093, KDLoss: 0.4051, 
2022-07-23 23:23:05 - train: epoch 0084, iter [04700, 05004], lr: 0.001000, loss: 1.5751, stu_CELoss: 1.1729, KDLoss: 0.4023, 
2022-07-23 23:23:38 - train: epoch 0084, iter [04800, 05004], lr: 0.001000, loss: 1.5269, stu_CELoss: 1.1256, KDLoss: 0.4013, 
2022-07-23 23:24:11 - train: epoch 0084, iter [04900, 05004], lr: 0.001000, loss: 1.4734, stu_CELoss: 1.0898, KDLoss: 0.3837, 
2022-07-23 23:24:43 - train: epoch 0084, iter [05000, 05004], lr: 0.001000, loss: 1.7008, stu_CELoss: 1.2657, KDLoss: 0.4351, 
2022-07-23 23:24:44 - train: epoch 084, train_loss: 1.6345
2022-07-23 23:27:10 - eval: epoch: 084, tea_acc1: 73.728%, tea_acc5: 91.518%, tea_test_loss: 1.0637, stu_acc1: 71.458%, stu_acc5: 90.222%, stu_test_loss: 1.1480
2022-07-23 23:27:10 - until epoch: 084, tea_best_acc1: 73.728%, stu_best_acc1: 71.582%
2022-07-23 23:27:10 - epoch 085 lr: 0.001000
2022-07-23 23:27:48 - train: epoch 0085, iter [00100, 05004], lr: 0.001000, loss: 1.5892, stu_CELoss: 1.2015, KDLoss: 0.3877, 
2022-07-23 23:28:22 - train: epoch 0085, iter [00200, 05004], lr: 0.001000, loss: 1.6428, stu_CELoss: 1.2459, KDLoss: 0.3969, 
2022-07-23 23:28:55 - train: epoch 0085, iter [00300, 05004], lr: 0.001000, loss: 1.9610, stu_CELoss: 1.4946, KDLoss: 0.4663, 
2022-07-23 23:29:28 - train: epoch 0085, iter [00400, 05004], lr: 0.001000, loss: 1.7621, stu_CELoss: 1.3541, KDLoss: 0.4079, 
2022-07-23 23:30:00 - train: epoch 0085, iter [00500, 05004], lr: 0.001000, loss: 1.9850, stu_CELoss: 1.5099, KDLoss: 0.4751, 
2022-07-23 23:30:34 - train: epoch 0085, iter [00600, 05004], lr: 0.001000, loss: 1.3071, stu_CELoss: 0.9693, KDLoss: 0.3378, 
2022-07-23 23:31:07 - train: epoch 0085, iter [00700, 05004], lr: 0.001000, loss: 1.6148, stu_CELoss: 1.1926, KDLoss: 0.4222, 
2022-07-23 23:31:41 - train: epoch 0085, iter [00800, 05004], lr: 0.001000, loss: 1.5622, stu_CELoss: 1.2078, KDLoss: 0.3545, 
2022-07-23 23:32:12 - train: epoch 0085, iter [00900, 05004], lr: 0.001000, loss: 1.4624, stu_CELoss: 1.1129, KDLoss: 0.3495, 
2022-07-23 23:32:46 - train: epoch 0085, iter [01000, 05004], lr: 0.001000, loss: 1.5587, stu_CELoss: 1.1499, KDLoss: 0.4088, 
2022-07-23 23:33:18 - train: epoch 0085, iter [01100, 05004], lr: 0.001000, loss: 1.5675, stu_CELoss: 1.1646, KDLoss: 0.4029, 
2022-07-23 23:33:52 - train: epoch 0085, iter [01200, 05004], lr: 0.001000, loss: 1.5151, stu_CELoss: 1.0832, KDLoss: 0.4319, 
2022-07-23 23:34:25 - train: epoch 0085, iter [01300, 05004], lr: 0.001000, loss: 1.6988, stu_CELoss: 1.2682, KDLoss: 0.4307, 
2022-07-23 23:34:57 - train: epoch 0085, iter [01400, 05004], lr: 0.001000, loss: 1.4346, stu_CELoss: 1.0479, KDLoss: 0.3867, 
2022-07-23 23:35:31 - train: epoch 0085, iter [01500, 05004], lr: 0.001000, loss: 1.5075, stu_CELoss: 1.1547, KDLoss: 0.3528, 
2022-07-23 23:36:04 - train: epoch 0085, iter [01600, 05004], lr: 0.001000, loss: 1.5899, stu_CELoss: 1.1881, KDLoss: 0.4017, 
2022-07-23 23:36:36 - train: epoch 0085, iter [01700, 05004], lr: 0.001000, loss: 1.7273, stu_CELoss: 1.2701, KDLoss: 0.4571, 
2022-07-23 23:37:10 - train: epoch 0085, iter [01800, 05004], lr: 0.001000, loss: 1.3092, stu_CELoss: 0.9331, KDLoss: 0.3761, 
2022-07-23 23:37:42 - train: epoch 0085, iter [01900, 05004], lr: 0.001000, loss: 1.5287, stu_CELoss: 1.1821, KDLoss: 0.3466, 
2022-07-23 23:38:15 - train: epoch 0085, iter [02000, 05004], lr: 0.001000, loss: 1.7287, stu_CELoss: 1.2702, KDLoss: 0.4585, 
2022-07-23 23:38:47 - train: epoch 0085, iter [02100, 05004], lr: 0.001000, loss: 1.3717, stu_CELoss: 1.0506, KDLoss: 0.3212, 
2022-07-23 23:39:21 - train: epoch 0085, iter [02200, 05004], lr: 0.001000, loss: 1.6448, stu_CELoss: 1.2192, KDLoss: 0.4256, 
2022-07-23 23:39:53 - train: epoch 0085, iter [02300, 05004], lr: 0.001000, loss: 1.5601, stu_CELoss: 1.1774, KDLoss: 0.3827, 
2022-07-23 23:40:26 - train: epoch 0085, iter [02400, 05004], lr: 0.001000, loss: 1.6886, stu_CELoss: 1.2561, KDLoss: 0.4325, 
2022-07-23 23:40:59 - train: epoch 0085, iter [02500, 05004], lr: 0.001000, loss: 1.8645, stu_CELoss: 1.4478, KDLoss: 0.4167, 
2022-07-23 23:41:32 - train: epoch 0085, iter [02600, 05004], lr: 0.001000, loss: 1.7427, stu_CELoss: 1.3104, KDLoss: 0.4323, 
2022-07-23 23:42:04 - train: epoch 0085, iter [02700, 05004], lr: 0.001000, loss: 1.7074, stu_CELoss: 1.2859, KDLoss: 0.4215, 
2022-07-23 23:42:36 - train: epoch 0085, iter [02800, 05004], lr: 0.001000, loss: 1.8115, stu_CELoss: 1.3505, KDLoss: 0.4610, 
2022-07-23 23:43:11 - train: epoch 0085, iter [02900, 05004], lr: 0.001000, loss: 1.7294, stu_CELoss: 1.3244, KDLoss: 0.4050, 
2022-07-23 23:43:43 - train: epoch 0085, iter [03000, 05004], lr: 0.001000, loss: 1.8454, stu_CELoss: 1.3817, KDLoss: 0.4637, 
2022-07-23 23:44:16 - train: epoch 0085, iter [03100, 05004], lr: 0.001000, loss: 1.7745, stu_CELoss: 1.3334, KDLoss: 0.4412, 
2022-07-23 23:44:50 - train: epoch 0085, iter [03200, 05004], lr: 0.001000, loss: 1.6136, stu_CELoss: 1.1916, KDLoss: 0.4221, 
2022-07-23 23:45:23 - train: epoch 0085, iter [03300, 05004], lr: 0.001000, loss: 1.6102, stu_CELoss: 1.1951, KDLoss: 0.4151, 
2022-07-23 23:45:55 - train: epoch 0085, iter [03400, 05004], lr: 0.001000, loss: 1.7926, stu_CELoss: 1.3464, KDLoss: 0.4462, 
2022-07-23 23:46:29 - train: epoch 0085, iter [03500, 05004], lr: 0.001000, loss: 1.8352, stu_CELoss: 1.3841, KDLoss: 0.4511, 
2022-07-23 23:47:01 - train: epoch 0085, iter [03600, 05004], lr: 0.001000, loss: 1.6245, stu_CELoss: 1.2006, KDLoss: 0.4240, 
2022-07-23 23:47:35 - train: epoch 0085, iter [03700, 05004], lr: 0.001000, loss: 1.3163, stu_CELoss: 0.9404, KDLoss: 0.3759, 
2022-07-23 23:48:08 - train: epoch 0085, iter [03800, 05004], lr: 0.001000, loss: 1.7713, stu_CELoss: 1.3539, KDLoss: 0.4174, 
2022-07-23 23:48:41 - train: epoch 0085, iter [03900, 05004], lr: 0.001000, loss: 1.4950, stu_CELoss: 1.1203, KDLoss: 0.3747, 
2022-07-23 23:49:13 - train: epoch 0085, iter [04000, 05004], lr: 0.001000, loss: 1.9145, stu_CELoss: 1.4569, KDLoss: 0.4577, 
2022-07-23 23:49:46 - train: epoch 0085, iter [04100, 05004], lr: 0.001000, loss: 1.7275, stu_CELoss: 1.3174, KDLoss: 0.4101, 
2022-07-23 23:50:19 - train: epoch 0085, iter [04200, 05004], lr: 0.001000, loss: 1.8123, stu_CELoss: 1.3911, KDLoss: 0.4212, 
2022-07-23 23:50:53 - train: epoch 0085, iter [04300, 05004], lr: 0.001000, loss: 1.6065, stu_CELoss: 1.2071, KDLoss: 0.3994, 
2022-07-23 23:51:26 - train: epoch 0085, iter [04400, 05004], lr: 0.001000, loss: 1.7264, stu_CELoss: 1.3217, KDLoss: 0.4046, 
2022-07-23 23:51:59 - train: epoch 0085, iter [04500, 05004], lr: 0.001000, loss: 1.6214, stu_CELoss: 1.1877, KDLoss: 0.4337, 
2022-07-23 23:52:32 - train: epoch 0085, iter [04600, 05004], lr: 0.001000, loss: 1.6199, stu_CELoss: 1.1986, KDLoss: 0.4213, 
2022-07-23 23:53:05 - train: epoch 0085, iter [04700, 05004], lr: 0.001000, loss: 2.0202, stu_CELoss: 1.5980, KDLoss: 0.4221, 
2022-07-23 23:53:37 - train: epoch 0085, iter [04800, 05004], lr: 0.001000, loss: 1.5579, stu_CELoss: 1.1745, KDLoss: 0.3834, 
2022-07-23 23:54:11 - train: epoch 0085, iter [04900, 05004], lr: 0.001000, loss: 1.6584, stu_CELoss: 1.2220, KDLoss: 0.4363, 
2022-07-23 23:54:42 - train: epoch 0085, iter [05000, 05004], lr: 0.001000, loss: 1.3293, stu_CELoss: 0.9683, KDLoss: 0.3610, 
2022-07-23 23:54:43 - train: epoch 085, train_loss: 1.6360
2022-07-23 23:57:09 - eval: epoch: 085, tea_acc1: 73.728%, tea_acc5: 91.518%, tea_test_loss: 1.0637, stu_acc1: 71.616%, stu_acc5: 90.236%, stu_test_loss: 1.1463
2022-07-23 23:57:10 - until epoch: 085, tea_best_acc1: 73.728%, stu_best_acc1: 71.616%
2022-07-23 23:57:10 - epoch 086 lr: 0.001000
2022-07-23 23:57:47 - train: epoch 0086, iter [00100, 05004], lr: 0.001000, loss: 1.8360, stu_CELoss: 1.3960, KDLoss: 0.4400, 
2022-07-23 23:58:21 - train: epoch 0086, iter [00200, 05004], lr: 0.001000, loss: 1.7361, stu_CELoss: 1.3090, KDLoss: 0.4270, 
2022-07-23 23:58:54 - train: epoch 0086, iter [00300, 05004], lr: 0.001000, loss: 1.5152, stu_CELoss: 1.1354, KDLoss: 0.3798, 
2022-07-23 23:59:27 - train: epoch 0086, iter [00400, 05004], lr: 0.001000, loss: 1.6837, stu_CELoss: 1.2675, KDLoss: 0.4162, 
2022-07-24 00:00:00 - train: epoch 0086, iter [00500, 05004], lr: 0.001000, loss: 1.6686, stu_CELoss: 1.1982, KDLoss: 0.4704, 
2022-07-24 00:00:32 - train: epoch 0086, iter [00600, 05004], lr: 0.001000, loss: 1.4871, stu_CELoss: 1.1249, KDLoss: 0.3622, 
2022-07-24 00:01:06 - train: epoch 0086, iter [00700, 05004], lr: 0.001000, loss: 1.5414, stu_CELoss: 1.1494, KDLoss: 0.3920, 
2022-07-24 00:01:37 - train: epoch 0086, iter [00800, 05004], lr: 0.001000, loss: 1.6255, stu_CELoss: 1.2504, KDLoss: 0.3751, 
2022-07-24 00:02:11 - train: epoch 0086, iter [00900, 05004], lr: 0.001000, loss: 1.6026, stu_CELoss: 1.2339, KDLoss: 0.3687, 
2022-07-24 00:02:43 - train: epoch 0086, iter [01000, 05004], lr: 0.001000, loss: 1.6024, stu_CELoss: 1.1870, KDLoss: 0.4154, 
2022-07-24 00:03:16 - train: epoch 0086, iter [01100, 05004], lr: 0.001000, loss: 1.5988, stu_CELoss: 1.2291, KDLoss: 0.3697, 
2022-07-24 00:03:49 - train: epoch 0086, iter [01200, 05004], lr: 0.001000, loss: 1.5448, stu_CELoss: 1.1235, KDLoss: 0.4213, 
2022-07-24 00:04:21 - train: epoch 0086, iter [01300, 05004], lr: 0.001000, loss: 1.8323, stu_CELoss: 1.4338, KDLoss: 0.3985, 
2022-07-24 00:04:55 - train: epoch 0086, iter [01400, 05004], lr: 0.001000, loss: 1.5311, stu_CELoss: 1.1005, KDLoss: 0.4306, 
2022-07-24 00:05:28 - train: epoch 0086, iter [01500, 05004], lr: 0.001000, loss: 1.5046, stu_CELoss: 1.0876, KDLoss: 0.4170, 
2022-07-24 00:06:00 - train: epoch 0086, iter [01600, 05004], lr: 0.001000, loss: 1.7452, stu_CELoss: 1.3051, KDLoss: 0.4401, 
2022-07-24 00:06:33 - train: epoch 0086, iter [01700, 05004], lr: 0.001000, loss: 1.5610, stu_CELoss: 1.1389, KDLoss: 0.4221, 
2022-07-24 00:07:06 - train: epoch 0086, iter [01800, 05004], lr: 0.001000, loss: 1.6428, stu_CELoss: 1.2050, KDLoss: 0.4378, 
2022-07-24 00:07:39 - train: epoch 0086, iter [01900, 05004], lr: 0.001000, loss: 1.5996, stu_CELoss: 1.2244, KDLoss: 0.3752, 
2022-07-24 00:08:12 - train: epoch 0086, iter [02000, 05004], lr: 0.001000, loss: 1.8259, stu_CELoss: 1.3938, KDLoss: 0.4322, 
2022-07-24 00:08:45 - train: epoch 0086, iter [02100, 05004], lr: 0.001000, loss: 1.5030, stu_CELoss: 1.1371, KDLoss: 0.3659, 
2022-07-24 00:09:18 - train: epoch 0086, iter [02200, 05004], lr: 0.001000, loss: 1.5563, stu_CELoss: 1.1372, KDLoss: 0.4190, 
2022-07-24 00:09:51 - train: epoch 0086, iter [02300, 05004], lr: 0.001000, loss: 1.6364, stu_CELoss: 1.2556, KDLoss: 0.3808, 
2022-07-24 00:10:24 - train: epoch 0086, iter [02400, 05004], lr: 0.001000, loss: 1.7017, stu_CELoss: 1.2764, KDLoss: 0.4253, 
2022-07-24 00:10:57 - train: epoch 0086, iter [02500, 05004], lr: 0.001000, loss: 1.6492, stu_CELoss: 1.2446, KDLoss: 0.4046, 
2022-07-24 00:11:31 - train: epoch 0086, iter [02600, 05004], lr: 0.001000, loss: 1.7720, stu_CELoss: 1.2997, KDLoss: 0.4722, 
2022-07-24 00:12:03 - train: epoch 0086, iter [02700, 05004], lr: 0.001000, loss: 1.6332, stu_CELoss: 1.2307, KDLoss: 0.4025, 
2022-07-24 00:12:36 - train: epoch 0086, iter [02800, 05004], lr: 0.001000, loss: 1.8802, stu_CELoss: 1.4224, KDLoss: 0.4578, 
2022-07-24 00:13:09 - train: epoch 0086, iter [02900, 05004], lr: 0.001000, loss: 1.5474, stu_CELoss: 1.1456, KDLoss: 0.4018, 
2022-07-24 00:13:41 - train: epoch 0086, iter [03000, 05004], lr: 0.001000, loss: 1.5161, stu_CELoss: 1.1374, KDLoss: 0.3786, 
2022-07-24 00:14:15 - train: epoch 0086, iter [03100, 05004], lr: 0.001000, loss: 1.6413, stu_CELoss: 1.2375, KDLoss: 0.4038, 
2022-07-24 00:14:47 - train: epoch 0086, iter [03200, 05004], lr: 0.001000, loss: 1.6153, stu_CELoss: 1.1809, KDLoss: 0.4343, 
2022-07-24 00:15:20 - train: epoch 0086, iter [03300, 05004], lr: 0.001000, loss: 1.6540, stu_CELoss: 1.1996, KDLoss: 0.4544, 
2022-07-24 00:15:53 - train: epoch 0086, iter [03400, 05004], lr: 0.001000, loss: 1.5605, stu_CELoss: 1.1886, KDLoss: 0.3719, 
2022-07-24 00:16:26 - train: epoch 0086, iter [03500, 05004], lr: 0.001000, loss: 1.7211, stu_CELoss: 1.3031, KDLoss: 0.4180, 
2022-07-24 00:16:59 - train: epoch 0086, iter [03600, 05004], lr: 0.001000, loss: 1.5421, stu_CELoss: 1.1577, KDLoss: 0.3845, 
2022-07-24 00:17:32 - train: epoch 0086, iter [03700, 05004], lr: 0.001000, loss: 1.4751, stu_CELoss: 1.1181, KDLoss: 0.3570, 
2022-07-24 00:18:04 - train: epoch 0086, iter [03800, 05004], lr: 0.001000, loss: 1.5444, stu_CELoss: 1.1585, KDLoss: 0.3859, 
2022-07-24 00:18:37 - train: epoch 0086, iter [03900, 05004], lr: 0.001000, loss: 1.6005, stu_CELoss: 1.2335, KDLoss: 0.3670, 
2022-07-24 00:19:09 - train: epoch 0086, iter [04000, 05004], lr: 0.001000, loss: 1.7276, stu_CELoss: 1.2691, KDLoss: 0.4584, 
2022-07-24 00:19:41 - train: epoch 0086, iter [04100, 05004], lr: 0.001000, loss: 1.5128, stu_CELoss: 1.1248, KDLoss: 0.3880, 
2022-07-24 00:20:15 - train: epoch 0086, iter [04200, 05004], lr: 0.001000, loss: 1.4720, stu_CELoss: 1.0614, KDLoss: 0.4106, 
2022-07-24 00:20:48 - train: epoch 0086, iter [04300, 05004], lr: 0.001000, loss: 1.6386, stu_CELoss: 1.2890, KDLoss: 0.3496, 
2022-07-24 00:21:21 - train: epoch 0086, iter [04400, 05004], lr: 0.001000, loss: 1.7751, stu_CELoss: 1.3406, KDLoss: 0.4345, 
2022-07-24 00:21:54 - train: epoch 0086, iter [04500, 05004], lr: 0.001000, loss: 1.4201, stu_CELoss: 1.0430, KDLoss: 0.3771, 
2022-07-24 00:22:26 - train: epoch 0086, iter [04600, 05004], lr: 0.001000, loss: 1.7647, stu_CELoss: 1.3227, KDLoss: 0.4420, 
2022-07-24 00:22:59 - train: epoch 0086, iter [04700, 05004], lr: 0.001000, loss: 1.6651, stu_CELoss: 1.2405, KDLoss: 0.4246, 
2022-07-24 00:23:34 - train: epoch 0086, iter [04800, 05004], lr: 0.001000, loss: 1.5830, stu_CELoss: 1.2078, KDLoss: 0.3752, 
2022-07-24 00:24:06 - train: epoch 0086, iter [04900, 05004], lr: 0.001000, loss: 1.7110, stu_CELoss: 1.2858, KDLoss: 0.4252, 
2022-07-24 00:24:37 - train: epoch 0086, iter [05000, 05004], lr: 0.001000, loss: 1.5783, stu_CELoss: 1.1734, KDLoss: 0.4049, 
2022-07-24 00:24:38 - train: epoch 086, train_loss: 1.6308
2022-07-24 00:27:04 - eval: epoch: 086, tea_acc1: 73.728%, tea_acc5: 91.518%, tea_test_loss: 1.0637, stu_acc1: 71.518%, stu_acc5: 90.286%, stu_test_loss: 1.1464
2022-07-24 00:27:04 - until epoch: 086, tea_best_acc1: 73.728%, stu_best_acc1: 71.616%
2022-07-24 00:27:04 - epoch 087 lr: 0.001000
2022-07-24 00:27:42 - train: epoch 0087, iter [00100, 05004], lr: 0.001000, loss: 1.5513, stu_CELoss: 1.1589, KDLoss: 0.3924, 
2022-07-24 00:28:14 - train: epoch 0087, iter [00200, 05004], lr: 0.001000, loss: 1.4678, stu_CELoss: 1.0650, KDLoss: 0.4029, 
2022-07-24 00:28:47 - train: epoch 0087, iter [00300, 05004], lr: 0.001000, loss: 1.5011, stu_CELoss: 1.1098, KDLoss: 0.3913, 
2022-07-24 00:29:20 - train: epoch 0087, iter [00400, 05004], lr: 0.001000, loss: 1.6319, stu_CELoss: 1.1922, KDLoss: 0.4397, 
2022-07-24 00:29:52 - train: epoch 0087, iter [00500, 05004], lr: 0.001000, loss: 1.5132, stu_CELoss: 1.1300, KDLoss: 0.3832, 
2022-07-24 00:30:25 - train: epoch 0087, iter [00600, 05004], lr: 0.001000, loss: 1.8027, stu_CELoss: 1.3503, KDLoss: 0.4524, 
2022-07-24 00:30:58 - train: epoch 0087, iter [00700, 05004], lr: 0.001000, loss: 1.5063, stu_CELoss: 1.1022, KDLoss: 0.4041, 
2022-07-24 00:31:30 - train: epoch 0087, iter [00800, 05004], lr: 0.001000, loss: 1.6145, stu_CELoss: 1.1947, KDLoss: 0.4198, 
2022-07-24 00:32:03 - train: epoch 0087, iter [00900, 05004], lr: 0.001000, loss: 1.5978, stu_CELoss: 1.2042, KDLoss: 0.3935, 
2022-07-24 00:32:36 - train: epoch 0087, iter [01000, 05004], lr: 0.001000, loss: 1.5424, stu_CELoss: 1.1758, KDLoss: 0.3666, 
2022-07-24 00:33:08 - train: epoch 0087, iter [01100, 05004], lr: 0.001000, loss: 1.7407, stu_CELoss: 1.2759, KDLoss: 0.4649, 
2022-07-24 00:33:41 - train: epoch 0087, iter [01200, 05004], lr: 0.001000, loss: 1.6014, stu_CELoss: 1.2167, KDLoss: 0.3847, 
2022-07-24 00:34:13 - train: epoch 0087, iter [01300, 05004], lr: 0.001000, loss: 1.7649, stu_CELoss: 1.2991, KDLoss: 0.4658, 
2022-07-24 00:34:46 - train: epoch 0087, iter [01400, 05004], lr: 0.001000, loss: 1.5757, stu_CELoss: 1.1579, KDLoss: 0.4178, 
2022-07-24 00:35:19 - train: epoch 0087, iter [01500, 05004], lr: 0.001000, loss: 1.4740, stu_CELoss: 1.0867, KDLoss: 0.3873, 
2022-07-24 00:35:52 - train: epoch 0087, iter [01600, 05004], lr: 0.001000, loss: 1.5544, stu_CELoss: 1.1383, KDLoss: 0.4161, 
2022-07-24 00:36:25 - train: epoch 0087, iter [01700, 05004], lr: 0.001000, loss: 1.7632, stu_CELoss: 1.3424, KDLoss: 0.4208, 
2022-07-24 00:36:58 - train: epoch 0087, iter [01800, 05004], lr: 0.001000, loss: 1.8334, stu_CELoss: 1.4265, KDLoss: 0.4068, 
2022-07-24 00:37:30 - train: epoch 0087, iter [01900, 05004], lr: 0.001000, loss: 1.7367, stu_CELoss: 1.3152, KDLoss: 0.4215, 
2022-07-24 00:38:02 - train: epoch 0087, iter [02000, 05004], lr: 0.001000, loss: 1.8103, stu_CELoss: 1.3852, KDLoss: 0.4252, 
2022-07-24 00:38:34 - train: epoch 0087, iter [02100, 05004], lr: 0.001000, loss: 1.7662, stu_CELoss: 1.3471, KDLoss: 0.4191, 
2022-07-24 00:39:09 - train: epoch 0087, iter [02200, 05004], lr: 0.001000, loss: 1.7485, stu_CELoss: 1.2954, KDLoss: 0.4531, 
2022-07-24 00:39:41 - train: epoch 0087, iter [02300, 05004], lr: 0.001000, loss: 1.7554, stu_CELoss: 1.3169, KDLoss: 0.4384, 
2022-07-24 00:40:12 - train: epoch 0087, iter [02400, 05004], lr: 0.001000, loss: 1.4208, stu_CELoss: 1.0579, KDLoss: 0.3629, 
2022-07-24 00:40:45 - train: epoch 0087, iter [02500, 05004], lr: 0.001000, loss: 1.8031, stu_CELoss: 1.4260, KDLoss: 0.3771, 
2022-07-24 00:41:17 - train: epoch 0087, iter [02600, 05004], lr: 0.001000, loss: 1.6208, stu_CELoss: 1.2209, KDLoss: 0.3999, 
2022-07-24 00:41:50 - train: epoch 0087, iter [02700, 05004], lr: 0.001000, loss: 1.6497, stu_CELoss: 1.2375, KDLoss: 0.4122, 
2022-07-24 00:42:23 - train: epoch 0087, iter [02800, 05004], lr: 0.001000, loss: 1.4834, stu_CELoss: 1.0594, KDLoss: 0.4241, 
2022-07-24 00:42:55 - train: epoch 0087, iter [02900, 05004], lr: 0.001000, loss: 1.6058, stu_CELoss: 1.2404, KDLoss: 0.3655, 
2022-07-24 00:43:28 - train: epoch 0087, iter [03000, 05004], lr: 0.001000, loss: 1.6522, stu_CELoss: 1.1977, KDLoss: 0.4545, 
2022-07-24 00:44:01 - train: epoch 0087, iter [03100, 05004], lr: 0.001000, loss: 1.4745, stu_CELoss: 1.0920, KDLoss: 0.3825, 
2022-07-24 00:44:34 - train: epoch 0087, iter [03200, 05004], lr: 0.001000, loss: 1.4635, stu_CELoss: 1.0721, KDLoss: 0.3914, 
2022-07-24 00:45:07 - train: epoch 0087, iter [03300, 05004], lr: 0.001000, loss: 1.6106, stu_CELoss: 1.1976, KDLoss: 0.4131, 
2022-07-24 00:45:40 - train: epoch 0087, iter [03400, 05004], lr: 0.001000, loss: 1.4544, stu_CELoss: 1.0673, KDLoss: 0.3871, 
2022-07-24 00:46:12 - train: epoch 0087, iter [03500, 05004], lr: 0.001000, loss: 1.5749, stu_CELoss: 1.1342, KDLoss: 0.4408, 
2022-07-24 00:46:44 - train: epoch 0087, iter [03600, 05004], lr: 0.001000, loss: 1.5052, stu_CELoss: 1.1535, KDLoss: 0.3517, 
2022-07-24 00:47:17 - train: epoch 0087, iter [03700, 05004], lr: 0.001000, loss: 1.5781, stu_CELoss: 1.1907, KDLoss: 0.3874, 
2022-07-24 00:47:50 - train: epoch 0087, iter [03800, 05004], lr: 0.001000, loss: 1.6938, stu_CELoss: 1.2652, KDLoss: 0.4286, 
2022-07-24 00:48:22 - train: epoch 0087, iter [03900, 05004], lr: 0.001000, loss: 1.8502, stu_CELoss: 1.4022, KDLoss: 0.4481, 
2022-07-24 00:48:55 - train: epoch 0087, iter [04000, 05004], lr: 0.001000, loss: 1.5633, stu_CELoss: 1.1760, KDLoss: 0.3873, 
2022-07-24 00:49:27 - train: epoch 0087, iter [04100, 05004], lr: 0.001000, loss: 1.4776, stu_CELoss: 1.0882, KDLoss: 0.3894, 
2022-07-24 00:50:00 - train: epoch 0087, iter [04200, 05004], lr: 0.001000, loss: 1.7101, stu_CELoss: 1.3004, KDLoss: 0.4097, 
2022-07-24 00:50:33 - train: epoch 0087, iter [04300, 05004], lr: 0.001000, loss: 1.7044, stu_CELoss: 1.3289, KDLoss: 0.3755, 
