2022-07-20 19:16:46 - epoch 009 lr: 0.000010
2022-07-20 19:17:26 - train: epoch 0009, iter [00100, 14658], lr: 0.000010, total_loss: 0.4143, cls_loss: 0.2449, reg_loss: 0.1695, 
2022-07-20 23:19:08 - train: epoch 0011, iter [05100, 14658], lr: 0.000010, total_loss: 0.3275, cls_loss: 0.1897, reg_loss: 0.1378, 
2022-07-20 23:19:47 - train: epoch 0011, iter [05200, 14658], lr: 0.000010, total_loss: 0.3668, cls_loss: 0.1951, reg_loss: 0.1717, 
2022-07-20 23:20:26 - train: epoch 0011, iter [05300, 14658], lr: 0.000010, total_loss: 0.2871, cls_loss: 0.1651, reg_loss: 0.1220, 
2022-07-20 23:21:04 - train: epoch 0011, iter [05400, 14658], lr: 0.000010, total_loss: 0.4236, cls_loss: 0.2555, reg_loss: 0.1682, 
2022-07-20 23:21:44 - train: epoch 0011, iter [05500, 14658], lr: 0.000010, total_loss: 0.3083, cls_loss: 0.1684, reg_loss: 0.1399, 
2022-07-20 23:22:25 - train: epoch 0011, iter [05600, 14658], lr: 0.000010, total_loss: 0.3742, cls_loss: 0.2402, reg_loss: 0.1340, 
2022-07-20 23:23:04 - train: epoch 0011, iter [05700, 14658], lr: 0.000010, total_loss: 0.4620, cls_loss: 0.2580, reg_loss: 0.2040, 
2022-07-20 23:23:43 - train: epoch 0011, iter [05800, 14658], lr: 0.000010, total_loss: 0.4644, cls_loss: 0.3019, reg_loss: 0.1625, 
2022-07-20 23:24:22 - train: epoch 0011, iter [05900, 14658], lr: 0.000010, total_loss: 0.3812, cls_loss: 0.2140, reg_loss: 0.1673, 
2022-07-20 23:25:01 - train: epoch 0011, iter [06000, 14658], lr: 0.000010, total_loss: 0.4090, cls_loss: 0.2437, reg_loss: 0.1653, 
2022-07-20 23:25:39 - train: epoch 0011, iter [06100, 14658], lr: 0.000010, total_loss: 0.4891, cls_loss: 0.2849, reg_loss: 0.2041, 
2022-07-20 23:26:19 - train: epoch 0011, iter [06200, 14658], lr: 0.000010, total_loss: 0.3919, cls_loss: 0.2201, reg_loss: 0.1719, 
2022-07-20 23:26:58 - train: epoch 0011, iter [06300, 14658], lr: 0.000010, total_loss: 0.3025, cls_loss: 0.1609, reg_loss: 0.1417, 
2022-07-20 23:27:38 - train: epoch 0011, iter [06400, 14658], lr: 0.000010, total_loss: 0.3815, cls_loss: 0.2148, reg_loss: 0.1666, 
2022-07-20 23:28:20 - train: epoch 0011, iter [06500, 14658], lr: 0.000010, total_loss: 0.4157, cls_loss: 0.2150, reg_loss: 0.2007, 
2022-07-20 23:28:58 - train: epoch 0011, iter [06600, 14658], lr: 0.000010, total_loss: 0.3548, cls_loss: 0.1946, reg_loss: 0.1601, 
2022-07-20 23:29:38 - train: epoch 0011, iter [06700, 14658], lr: 0.000010, total_loss: 0.3762, cls_loss: 0.2356, reg_loss: 0.1406, 
2022-07-20 23:30:17 - train: epoch 0011, iter [06800, 14658], lr: 0.000010, total_loss: 0.4230, cls_loss: 0.2348, reg_loss: 0.1881, 
2022-07-20 23:30:57 - train: epoch 0011, iter [06900, 14658], lr: 0.000010, total_loss: 0.4321, cls_loss: 0.2589, reg_loss: 0.1732, 
2022-07-20 23:31:36 - train: epoch 0011, iter [07000, 14658], lr: 0.000010, total_loss: 0.3630, cls_loss: 0.1948, reg_loss: 0.1683, 
2022-07-20 23:32:19 - train: epoch 0011, iter [07100, 14658], lr: 0.000010, total_loss: 0.3067, cls_loss: 0.1532, reg_loss: 0.1535, 
2022-07-20 23:32:59 - train: epoch 0011, iter [07200, 14658], lr: 0.000010, total_loss: 0.3719, cls_loss: 0.2030, reg_loss: 0.1688, 
2022-07-20 23:33:38 - train: epoch 0011, iter [07300, 14658], lr: 0.000010, total_loss: 0.2462, cls_loss: 0.1310, reg_loss: 0.1151, 
2022-07-20 23:34:17 - train: epoch 0011, iter [07400, 14658], lr: 0.000010, total_loss: 0.3758, cls_loss: 0.2214, reg_loss: 0.1544, 
2022-07-20 23:34:55 - train: epoch 0011, iter [07500, 14658], lr: 0.000010, total_loss: 0.3542, cls_loss: 0.2051, reg_loss: 0.1491, 
2022-07-20 23:35:35 - train: epoch 0011, iter [07600, 14658], lr: 0.000010, total_loss: 0.5273, cls_loss: 0.3062, reg_loss: 0.2211, 
2022-07-20 23:36:14 - train: epoch 0011, iter [07700, 14658], lr: 0.000010, total_loss: 0.5034, cls_loss: 0.2972, reg_loss: 0.2062, 
2022-07-20 23:36:55 - train: epoch 0011, iter [07800, 14658], lr: 0.000010, total_loss: 0.3793, cls_loss: 0.2061, reg_loss: 0.1732, 
2022-07-20 23:37:33 - train: epoch 0011, iter [07900, 14658], lr: 0.000010, total_loss: 0.3533, cls_loss: 0.1944, reg_loss: 0.1589, 
2022-07-20 23:38:13 - train: epoch 0011, iter [08000, 14658], lr: 0.000010, total_loss: 0.2983, cls_loss: 0.1721, reg_loss: 0.1262, 
2022-07-20 23:38:52 - train: epoch 0011, iter [08100, 14658], lr: 0.000010, total_loss: 0.4047, cls_loss: 0.2320, reg_loss: 0.1727, 
2022-07-20 23:39:32 - train: epoch 0011, iter [08200, 14658], lr: 0.000010, total_loss: 0.3160, cls_loss: 0.1671, reg_loss: 0.1489, 
2022-07-20 23:40:11 - train: epoch 0011, iter [08300, 14658], lr: 0.000010, total_loss: 0.4802, cls_loss: 0.2846, reg_loss: 0.1956, 
2022-07-20 23:40:50 - train: epoch 0011, iter [08400, 14658], lr: 0.000010, total_loss: 0.3395, cls_loss: 0.1674, reg_loss: 0.1721, 
2022-07-20 23:41:32 - train: epoch 0011, iter [08500, 14658], lr: 0.000010, total_loss: 0.4342, cls_loss: 0.2506, reg_loss: 0.1836, 
2022-07-20 23:42:11 - train: epoch 0011, iter [08600, 14658], lr: 0.000010, total_loss: 0.2933, cls_loss: 0.1526, reg_loss: 0.1407, 
2022-07-20 23:42:50 - train: epoch 0011, iter [08700, 14658], lr: 0.000010, total_loss: 0.3466, cls_loss: 0.1827, reg_loss: 0.1639, 
2022-07-20 23:43:29 - train: epoch 0011, iter [08800, 14658], lr: 0.000010, total_loss: 0.4083, cls_loss: 0.2295, reg_loss: 0.1788, 
2022-07-20 23:44:08 - train: epoch 0011, iter [08900, 14658], lr: 0.000010, total_loss: 0.3936, cls_loss: 0.2091, reg_loss: 0.1845, 
2022-07-20 23:44:48 - train: epoch 0011, iter [09000, 14658], lr: 0.000010, total_loss: 0.4528, cls_loss: 0.2679, reg_loss: 0.1849, 
2022-07-20 23:45:26 - train: epoch 0011, iter [09100, 14658], lr: 0.000010, total_loss: 0.4653, cls_loss: 0.2532, reg_loss: 0.2121, 
2022-07-20 23:46:08 - train: epoch 0011, iter [09200, 14658], lr: 0.000010, total_loss: 0.2505, cls_loss: 0.1353, reg_loss: 0.1151, 
2022-07-20 23:46:44 - train: epoch 0011, iter [09300, 14658], lr: 0.000010, total_loss: 0.4826, cls_loss: 0.3112, reg_loss: 0.1714, 
2022-07-20 23:47:25 - train: epoch 0011, iter [09400, 14658], lr: 0.000010, total_loss: 0.3574, cls_loss: 0.1972, reg_loss: 0.1602, 
2022-07-20 23:48:04 - train: epoch 0011, iter [09500, 14658], lr: 0.000010, total_loss: 0.3511, cls_loss: 0.1977, reg_loss: 0.1534, 
2022-07-20 23:48:43 - train: epoch 0011, iter [09600, 14658], lr: 0.000010, total_loss: 0.3837, cls_loss: 0.2030, reg_loss: 0.1807, 
2022-07-20 23:49:24 - train: epoch 0011, iter [09700, 14658], lr: 0.000010, total_loss: 0.3572, cls_loss: 0.1704, reg_loss: 0.1868, 
2022-07-20 23:50:02 - train: epoch 0011, iter [09800, 14658], lr: 0.000010, total_loss: 0.4152, cls_loss: 0.2282, reg_loss: 0.1870, 
2022-07-20 23:50:43 - train: epoch 0011, iter [09900, 14658], lr: 0.000010, total_loss: 0.3383, cls_loss: 0.1840, reg_loss: 0.1544, 
2022-07-20 23:51:19 - train: epoch 0011, iter [10000, 14658], lr: 0.000010, total_loss: 0.3468, cls_loss: 0.1754, reg_loss: 0.1714, 
2022-07-20 23:52:00 - train: epoch 0011, iter [10100, 14658], lr: 0.000010, total_loss: 0.3330, cls_loss: 0.1593, reg_loss: 0.1738, 
2022-07-20 23:52:40 - train: epoch 0011, iter [10200, 14658], lr: 0.000010, total_loss: 0.3636, cls_loss: 0.1942, reg_loss: 0.1694, 
2022-07-20 23:53:18 - train: epoch 0011, iter [10300, 14658], lr: 0.000010, total_loss: 0.3361, cls_loss: 0.2009, reg_loss: 0.1352, 
2022-07-20 23:53:57 - train: epoch 0011, iter [10400, 14658], lr: 0.000010, total_loss: 0.4170, cls_loss: 0.2692, reg_loss: 0.1478, 
2022-07-20 23:54:37 - train: epoch 0011, iter [10500, 14658], lr: 0.000010, total_loss: 0.2878, cls_loss: 0.1656, reg_loss: 0.1222, 
2022-07-20 23:55:18 - train: epoch 0011, iter [10600, 14658], lr: 0.000010, total_loss: 0.3436, cls_loss: 0.1830, reg_loss: 0.1605, 
2022-07-20 23:55:55 - train: epoch 0011, iter [10700, 14658], lr: 0.000010, total_loss: 0.4851, cls_loss: 0.2879, reg_loss: 0.1972, 
2022-07-20 23:56:36 - train: epoch 0011, iter [10800, 14658], lr: 0.000010, total_loss: 0.4068, cls_loss: 0.2471, reg_loss: 0.1596, 
2022-07-20 23:57:15 - train: epoch 0011, iter [10900, 14658], lr: 0.000010, total_loss: 0.3341, cls_loss: 0.1887, reg_loss: 0.1454, 
2022-07-20 23:57:54 - train: epoch 0011, iter [11000, 14658], lr: 0.000010, total_loss: 0.5122, cls_loss: 0.2918, reg_loss: 0.2204, 
2022-07-20 23:58:35 - train: epoch 0011, iter [11100, 14658], lr: 0.000010, total_loss: 0.3822, cls_loss: 0.2400, reg_loss: 0.1422, 
2022-07-20 23:59:12 - train: epoch 0011, iter [11200, 14658], lr: 0.000010, total_loss: 0.4319, cls_loss: 0.2557, reg_loss: 0.1762, 
2022-07-20 23:59:53 - train: epoch 0011, iter [11300, 14658], lr: 0.000010, total_loss: 0.3792, cls_loss: 0.2242, reg_loss: 0.1549, 
2022-07-21 00:00:30 - train: epoch 0011, iter [11400, 14658], lr: 0.000010, total_loss: 0.4400, cls_loss: 0.2600, reg_loss: 0.1800, 
2022-07-21 00:01:11 - train: epoch 0011, iter [11500, 14658], lr: 0.000010, total_loss: 0.3728, cls_loss: 0.2176, reg_loss: 0.1552, 
2022-07-21 00:01:50 - train: epoch 0011, iter [11600, 14658], lr: 0.000010, total_loss: 0.4592, cls_loss: 0.2607, reg_loss: 0.1985, 
2022-07-21 00:02:29 - train: epoch 0011, iter [11700, 14658], lr: 0.000010, total_loss: 0.4379, cls_loss: 0.2576, reg_loss: 0.1803, 
2022-07-21 00:03:12 - train: epoch 0011, iter [11800, 14658], lr: 0.000010, total_loss: 0.5022, cls_loss: 0.3081, reg_loss: 0.1941, 
2022-07-21 00:03:49 - train: epoch 0011, iter [11900, 14658], lr: 0.000010, total_loss: 0.3703, cls_loss: 0.2100, reg_loss: 0.1602, 
2022-07-21 00:04:29 - train: epoch 0011, iter [12000, 14658], lr: 0.000010, total_loss: 0.3318, cls_loss: 0.1593, reg_loss: 0.1725, 
2022-07-21 00:05:07 - train: epoch 0011, iter [12100, 14658], lr: 0.000010, total_loss: 0.4545, cls_loss: 0.2710, reg_loss: 0.1835, 
2022-07-21 00:05:48 - train: epoch 0011, iter [12200, 14658], lr: 0.000010, total_loss: 0.4618, cls_loss: 0.2647, reg_loss: 0.1970, 
2022-07-21 00:06:26 - train: epoch 0011, iter [12300, 14658], lr: 0.000010, total_loss: 0.3217, cls_loss: 0.1617, reg_loss: 0.1600, 
2022-07-21 00:07:07 - train: epoch 0011, iter [12400, 14658], lr: 0.000010, total_loss: 0.3442, cls_loss: 0.1924, reg_loss: 0.1518, 
2022-07-21 00:07:50 - train: epoch 0011, iter [12500, 14658], lr: 0.000010, total_loss: 0.4271, cls_loss: 0.2350, reg_loss: 0.1922, 
2022-07-21 00:08:26 - train: epoch 0011, iter [12600, 14658], lr: 0.000010, total_loss: 0.3096, cls_loss: 0.1606, reg_loss: 0.1490, 
2022-07-21 00:09:07 - train: epoch 0011, iter [12700, 14658], lr: 0.000010, total_loss: 0.3007, cls_loss: 0.1654, reg_loss: 0.1353, 
2022-07-21 00:09:41 - train: epoch 0011, iter [12800, 14658], lr: 0.000010, total_loss: 0.3435, cls_loss: 0.2108, reg_loss: 0.1326, 
2022-07-21 00:10:23 - train: epoch 0011, iter [12900, 14658], lr: 0.000010, total_loss: 0.3640, cls_loss: 0.2124, reg_loss: 0.1516, 
2022-07-21 00:11:00 - train: epoch 0011, iter [13000, 14658], lr: 0.000010, total_loss: 0.3639, cls_loss: 0.1906, reg_loss: 0.1733, 
2022-07-21 00:11:41 - train: epoch 0011, iter [13100, 14658], lr: 0.000010, total_loss: 0.2760, cls_loss: 0.1684, reg_loss: 0.1076, 
2022-07-21 00:12:18 - train: epoch 0011, iter [13200, 14658], lr: 0.000010, total_loss: 0.3982, cls_loss: 0.1993, reg_loss: 0.1989, 
2022-07-21 00:13:00 - train: epoch 0011, iter [13300, 14658], lr: 0.000010, total_loss: 0.4507, cls_loss: 0.2600, reg_loss: 0.1907, 
2022-07-21 00:13:40 - train: epoch 0011, iter [13400, 14658], lr: 0.000010, total_loss: 0.3985, cls_loss: 0.2140, reg_loss: 0.1845, 
2022-07-21 00:14:19 - train: epoch 0011, iter [13500, 14658], lr: 0.000010, total_loss: 0.3916, cls_loss: 0.2236, reg_loss: 0.1680, 
2022-07-21 00:15:01 - train: epoch 0011, iter [13600, 14658], lr: 0.000010, total_loss: 0.5238, cls_loss: 0.3191, reg_loss: 0.2047, 
2022-07-21 00:15:38 - train: epoch 0011, iter [13700, 14658], lr: 0.000010, total_loss: 0.3250, cls_loss: 0.1813, reg_loss: 0.1437, 
2022-07-21 00:16:20 - train: epoch 0011, iter [13800, 14658], lr: 0.000010, total_loss: 0.4198, cls_loss: 0.2474, reg_loss: 0.1724, 
2022-07-21 00:16:56 - train: epoch 0011, iter [13900, 14658], lr: 0.000010, total_loss: 0.3691, cls_loss: 0.2063, reg_loss: 0.1627, 
2022-07-21 00:17:38 - train: epoch 0011, iter [14000, 14658], lr: 0.000010, total_loss: 0.4738, cls_loss: 0.2747, reg_loss: 0.1991, 
2022-07-21 00:18:15 - train: epoch 0011, iter [14100, 14658], lr: 0.000010, total_loss: 0.4405, cls_loss: 0.2575, reg_loss: 0.1830, 
2022-07-21 00:18:57 - train: epoch 0011, iter [14200, 14658], lr: 0.000010, total_loss: 0.3825, cls_loss: 0.2248, reg_loss: 0.1577, 
2022-07-21 00:19:36 - train: epoch 0011, iter [14300, 14658], lr: 0.000010, total_loss: 0.4169, cls_loss: 0.2358, reg_loss: 0.1812, 
2022-07-21 00:20:15 - train: epoch 0011, iter [14400, 14658], lr: 0.000010, total_loss: 0.3942, cls_loss: 0.2378, reg_loss: 0.1564, 
2022-07-21 00:20:57 - train: epoch 0011, iter [14500, 14658], lr: 0.000010, total_loss: 0.4519, cls_loss: 0.2778, reg_loss: 0.1741, 
2022-07-21 00:21:35 - train: epoch 0011, iter [14600, 14658], lr: 0.000010, total_loss: 0.3866, cls_loss: 0.2316, reg_loss: 0.1551, 
2022-07-21 00:21:59 - train: epoch 011, train_loss: 0.3902
2022-07-21 00:22:00 - until epoch: 011, best_metric: 34.073%
2022-07-21 00:22:00 - epoch 012 lr: 0.000010
2022-07-21 00:22:44 - train: epoch 0012, iter [00100, 14658], lr: 0.000010, total_loss: 0.2764, cls_loss: 0.1401, reg_loss: 0.1363, 
2022-07-21 00:23:22 - train: epoch 0012, iter [00200, 14658], lr: 0.000010, total_loss: 0.3915, cls_loss: 0.2313, reg_loss: 0.1601, 
2022-07-21 00:24:04 - train: epoch 0012, iter [00300, 14658], lr: 0.000010, total_loss: 0.4168, cls_loss: 0.2276, reg_loss: 0.1891, 
2022-07-21 00:24:44 - train: epoch 0012, iter [00400, 14658], lr: 0.000010, total_loss: 0.5032, cls_loss: 0.2924, reg_loss: 0.2107, 
2022-07-21 00:25:24 - train: epoch 0012, iter [00500, 14658], lr: 0.000010, total_loss: 0.4770, cls_loss: 0.2943, reg_loss: 0.1827, 
2022-07-21 00:26:03 - train: epoch 0012, iter [00600, 14658], lr: 0.000010, total_loss: 0.4834, cls_loss: 0.2958, reg_loss: 0.1877, 
2022-07-21 00:26:44 - train: epoch 0012, iter [00700, 14658], lr: 0.000010, total_loss: 0.4236, cls_loss: 0.2617, reg_loss: 0.1619, 
2022-07-21 00:27:26 - train: epoch 0012, iter [00800, 14658], lr: 0.000010, total_loss: 0.3577, cls_loss: 0.1843, reg_loss: 0.1734, 
2022-07-21 00:28:03 - train: epoch 0012, iter [00900, 14658], lr: 0.000010, total_loss: 0.4235, cls_loss: 0.2231, reg_loss: 0.2005, 
2022-07-21 00:28:47 - train: epoch 0012, iter [01000, 14658], lr: 0.000010, total_loss: 0.4131, cls_loss: 0.2115, reg_loss: 0.2016, 
2022-07-21 00:29:24 - train: epoch 0012, iter [01100, 14658], lr: 0.000010, total_loss: 0.2672, cls_loss: 0.1494, reg_loss: 0.1178, 
2022-07-21 00:30:06 - train: epoch 0012, iter [01200, 14658], lr: 0.000010, total_loss: 0.4254, cls_loss: 0.2471, reg_loss: 0.1782, 
2022-07-21 00:30:48 - train: epoch 0012, iter [01300, 14658], lr: 0.000010, total_loss: 0.3515, cls_loss: 0.1881, reg_loss: 0.1634, 
2022-07-21 00:31:26 - train: epoch 0012, iter [01400, 14658], lr: 0.000010, total_loss: 0.4277, cls_loss: 0.2397, reg_loss: 0.1880, 
2022-07-21 00:32:07 - train: epoch 0012, iter [01500, 14658], lr: 0.000010, total_loss: 0.4062, cls_loss: 0.2312, reg_loss: 0.1750, 
2022-07-21 00:32:45 - train: epoch 0012, iter [01600, 14658], lr: 0.000010, total_loss: 0.2768, cls_loss: 0.1600, reg_loss: 0.1168, 
2022-07-21 00:33:28 - train: epoch 0012, iter [01700, 14658], lr: 0.000010, total_loss: 0.3515, cls_loss: 0.1943, reg_loss: 0.1572, 
2022-07-21 00:34:05 - train: epoch 0012, iter [01800, 14658], lr: 0.000010, total_loss: 0.3096, cls_loss: 0.1601, reg_loss: 0.1496, 
2022-07-21 00:34:48 - train: epoch 0012, iter [01900, 14658], lr: 0.000010, total_loss: 0.3905, cls_loss: 0.2262, reg_loss: 0.1643, 
2022-07-21 00:35:28 - train: epoch 0012, iter [02000, 14658], lr: 0.000010, total_loss: 0.3857, cls_loss: 0.2147, reg_loss: 0.1711, 
2022-07-21 00:36:06 - train: epoch 0012, iter [02100, 14658], lr: 0.000010, total_loss: 0.3874, cls_loss: 0.2078, reg_loss: 0.1795, 
2022-07-21 00:36:46 - train: epoch 0012, iter [02200, 14658], lr: 0.000010, total_loss: 0.2545, cls_loss: 0.1247, reg_loss: 0.1299, 
2022-07-21 00:37:24 - train: epoch 0012, iter [02300, 14658], lr: 0.000010, total_loss: 0.4656, cls_loss: 0.2781, reg_loss: 0.1875, 
2022-07-21 00:38:04 - train: epoch 0012, iter [02400, 14658], lr: 0.000010, total_loss: 0.4259, cls_loss: 0.2751, reg_loss: 0.1508, 
2022-07-21 00:38:42 - train: epoch 0012, iter [02500, 14658], lr: 0.000010, total_loss: 0.3465, cls_loss: 0.2028, reg_loss: 0.1437, 
2022-07-21 00:39:20 - train: epoch 0012, iter [02600, 14658], lr: 0.000010, total_loss: 0.4462, cls_loss: 0.2837, reg_loss: 0.1626, 
2022-07-21 00:39:56 - train: epoch 0012, iter [02700, 14658], lr: 0.000010, total_loss: 0.4178, cls_loss: 0.2400, reg_loss: 0.1778, 
2022-07-21 00:40:37 - train: epoch 0012, iter [02800, 14658], lr: 0.000010, total_loss: 0.3971, cls_loss: 0.2189, reg_loss: 0.1782, 
2022-07-21 00:41:18 - train: epoch 0012, iter [02900, 14658], lr: 0.000010, total_loss: 0.4772, cls_loss: 0.3046, reg_loss: 0.1726, 
2022-07-21 00:41:55 - train: epoch 0012, iter [03000, 14658], lr: 0.000010, total_loss: 0.3651, cls_loss: 0.1908, reg_loss: 0.1744, 
2022-07-21 00:42:36 - train: epoch 0012, iter [03100, 14658], lr: 0.000010, total_loss: 0.3369, cls_loss: 0.1854, reg_loss: 0.1515, 
2022-07-21 00:43:12 - train: epoch 0012, iter [03200, 14658], lr: 0.000010, total_loss: 0.3136, cls_loss: 0.1668, reg_loss: 0.1468, 
2022-07-21 00:43:52 - train: epoch 0012, iter [03300, 14658], lr: 0.000010, total_loss: 0.4321, cls_loss: 0.2293, reg_loss: 0.2028, 
2022-07-21 00:44:29 - train: epoch 0012, iter [03400, 14658], lr: 0.000010, total_loss: 0.2758, cls_loss: 0.1369, reg_loss: 0.1388, 
2022-07-21 00:45:09 - train: epoch 0012, iter [03500, 14658], lr: 0.000010, total_loss: 0.4795, cls_loss: 0.2522, reg_loss: 0.2273, 
2022-07-21 00:45:49 - train: epoch 0012, iter [03600, 14658], lr: 0.000010, total_loss: 0.4003, cls_loss: 0.2529, reg_loss: 0.1474, 
2022-07-21 00:46:26 - train: epoch 0012, iter [03700, 14658], lr: 0.000010, total_loss: 0.3809, cls_loss: 0.2365, reg_loss: 0.1444, 
2022-07-21 00:47:06 - train: epoch 0012, iter [03800, 14658], lr: 0.000010, total_loss: 0.3533, cls_loss: 0.2081, reg_loss: 0.1452, 
2022-07-21 00:47:45 - train: epoch 0012, iter [03900, 14658], lr: 0.000010, total_loss: 0.3409, cls_loss: 0.2004, reg_loss: 0.1406, 
2022-07-21 00:48:23 - train: epoch 0012, iter [04000, 14658], lr: 0.000010, total_loss: 0.3978, cls_loss: 0.2351, reg_loss: 0.1627, 
2022-07-21 00:49:01 - train: epoch 0012, iter [04100, 14658], lr: 0.000010, total_loss: 0.4179, cls_loss: 0.2558, reg_loss: 0.1620, 
2022-07-21 00:49:40 - train: epoch 0012, iter [04200, 14658], lr: 0.000010, total_loss: 0.4697, cls_loss: 0.2685, reg_loss: 0.2012, 
2022-07-21 00:50:21 - train: epoch 0012, iter [04300, 14658], lr: 0.000010, total_loss: 0.3081, cls_loss: 0.1622, reg_loss: 0.1459, 
2022-07-21 00:50:58 - train: epoch 0012, iter [04400, 14658], lr: 0.000010, total_loss: 0.3632, cls_loss: 0.2157, reg_loss: 0.1475, 
2022-07-21 00:51:38 - train: epoch 0012, iter [04500, 14658], lr: 0.000010, total_loss: 0.3978, cls_loss: 0.2366, reg_loss: 0.1613, 
2022-07-21 00:52:17 - train: epoch 0012, iter [04600, 14658], lr: 0.000010, total_loss: 0.3552, cls_loss: 0.2089, reg_loss: 0.1463, 
2022-07-21 00:52:57 - train: epoch 0012, iter [04700, 14658], lr: 0.000010, total_loss: 0.3047, cls_loss: 0.1518, reg_loss: 0.1529, 
2022-07-21 00:53:34 - train: epoch 0012, iter [04800, 14658], lr: 0.000010, total_loss: 0.3138, cls_loss: 0.1710, reg_loss: 0.1429, 
2022-07-21 00:54:13 - train: epoch 0012, iter [04900, 14658], lr: 0.000010, total_loss: 0.3574, cls_loss: 0.1972, reg_loss: 0.1602, 
2022-07-21 00:54:53 - train: epoch 0012, iter [05000, 14658], lr: 0.000010, total_loss: 0.5310, cls_loss: 0.3457, reg_loss: 0.1854, 
2022-07-21 00:55:29 - train: epoch 0012, iter [05100, 14658], lr: 0.000010, total_loss: 0.4533, cls_loss: 0.2521, reg_loss: 0.2012, 
2022-07-21 00:56:10 - train: epoch 0012, iter [05200, 14658], lr: 0.000010, total_loss: 0.3862, cls_loss: 0.2183, reg_loss: 0.1679, 
2022-07-21 00:56:48 - train: epoch 0012, iter [05300, 14658], lr: 0.000010, total_loss: 0.4209, cls_loss: 0.2261, reg_loss: 0.1949, 
2022-07-21 00:57:26 - train: epoch 0012, iter [05400, 14658], lr: 0.000010, total_loss: 0.4006, cls_loss: 0.2182, reg_loss: 0.1824, 
2022-07-21 00:58:05 - train: epoch 0012, iter [05500, 14658], lr: 0.000010, total_loss: 0.3980, cls_loss: 0.2325, reg_loss: 0.1655, 
2022-07-21 00:58:43 - train: epoch 0012, iter [05600, 14658], lr: 0.000010, total_loss: 0.4032, cls_loss: 0.2353, reg_loss: 0.1679, 
2022-07-21 00:59:26 - train: epoch 0012, iter [05700, 14658], lr: 0.000010, total_loss: 0.3952, cls_loss: 0.2212, reg_loss: 0.1740, 
2022-07-21 01:00:03 - train: epoch 0012, iter [05800, 14658], lr: 0.000010, total_loss: 0.5428, cls_loss: 0.3092, reg_loss: 0.2336, 
2022-07-21 01:00:44 - train: epoch 0012, iter [05900, 14658], lr: 0.000010, total_loss: 0.3090, cls_loss: 0.1434, reg_loss: 0.1657, 
2022-07-21 01:01:23 - train: epoch 0012, iter [06000, 14658], lr: 0.000010, total_loss: 0.4785, cls_loss: 0.2802, reg_loss: 0.1983, 
2022-07-21 01:02:02 - train: epoch 0012, iter [06100, 14658], lr: 0.000010, total_loss: 0.3465, cls_loss: 0.1725, reg_loss: 0.1740, 
2022-07-21 01:02:40 - train: epoch 0012, iter [06200, 14658], lr: 0.000010, total_loss: 0.4971, cls_loss: 0.2726, reg_loss: 0.2245, 
2022-07-21 01:03:19 - train: epoch 0012, iter [06300, 14658], lr: 0.000010, total_loss: 0.4085, cls_loss: 0.2432, reg_loss: 0.1652, 
2022-07-21 01:04:01 - train: epoch 0012, iter [06400, 14658], lr: 0.000010, total_loss: 0.4547, cls_loss: 0.2874, reg_loss: 0.1673, 
2022-07-21 01:04:39 - train: epoch 0012, iter [06500, 14658], lr: 0.000010, total_loss: 0.3549, cls_loss: 0.2014, reg_loss: 0.1535, 
2022-07-21 01:05:20 - train: epoch 0012, iter [06600, 14658], lr: 0.000010, total_loss: 0.2885, cls_loss: 0.1598, reg_loss: 0.1287, 
2022-07-21 01:05:56 - train: epoch 0012, iter [06700, 14658], lr: 0.000010, total_loss: 0.3955, cls_loss: 0.2326, reg_loss: 0.1629, 
2022-07-21 01:06:37 - train: epoch 0012, iter [06800, 14658], lr: 0.000010, total_loss: 0.3320, cls_loss: 0.1707, reg_loss: 0.1613, 
2022-07-21 01:07:16 - train: epoch 0012, iter [06900, 14658], lr: 0.000010, total_loss: 0.2949, cls_loss: 0.1594, reg_loss: 0.1355, 
2022-07-21 01:07:56 - train: epoch 0012, iter [07000, 14658], lr: 0.000010, total_loss: 0.5319, cls_loss: 0.3445, reg_loss: 0.1873, 
2022-07-21 01:08:34 - train: epoch 0012, iter [07100, 14658], lr: 0.000010, total_loss: 0.3088, cls_loss: 0.1577, reg_loss: 0.1510, 
2022-07-21 01:09:13 - train: epoch 0012, iter [07200, 14658], lr: 0.000010, total_loss: 0.4238, cls_loss: 0.2217, reg_loss: 0.2021, 
2022-07-21 01:09:54 - train: epoch 0012, iter [07300, 14658], lr: 0.000010, total_loss: 0.3460, cls_loss: 0.1792, reg_loss: 0.1668, 
2022-07-21 01:10:32 - train: epoch 0012, iter [07400, 14658], lr: 0.000010, total_loss: 0.3152, cls_loss: 0.1685, reg_loss: 0.1467, 
2022-07-21 01:11:13 - train: epoch 0012, iter [07500, 14658], lr: 0.000010, total_loss: 0.4728, cls_loss: 0.2715, reg_loss: 0.2013, 
2022-07-21 01:11:52 - train: epoch 0012, iter [07600, 14658], lr: 0.000010, total_loss: 0.3663, cls_loss: 0.2031, reg_loss: 0.1632, 
2022-07-21 01:12:31 - train: epoch 0012, iter [07700, 14658], lr: 0.000010, total_loss: 0.4811, cls_loss: 0.2899, reg_loss: 0.1912, 
2022-07-21 01:13:09 - train: epoch 0012, iter [07800, 14658], lr: 0.000010, total_loss: 0.4670, cls_loss: 0.2671, reg_loss: 0.1999, 
