2022-10-04 00:00:29 - train: epoch 0029, iter [06400, 10009], lr: 0.013468, weight_decay: 0.000100, momentum_teacher: 0.996756, loss: 3.3316
2022-10-06 10:29:22 - train: epoch 0058, iter [09900, 10009], lr: 0.006719, weight_decay: 0.000100, momentum_teacher: 0.998497, loss: 2.9015
2022-10-06 10:30:10 - train: epoch 0058, iter [10000, 10009], lr: 0.006717, weight_decay: 0.000100, momentum_teacher: 0.998497, loss: 3.0348
2022-10-06 10:30:16 - train: epoch 058, train_loss: 2.9765
2022-10-06 10:30:17 - until epoch: 058, best_loss: 2.9765
2022-10-06 10:30:17 - epoch 059 lr: 0.006717
2022-10-06 10:31:10 - train: epoch 0059, iter [00100, 10009], lr: 0.006714, weight_decay: 0.000100, momentum_teacher: 0.998498, loss: 3.0617
2022-10-06 10:31:58 - train: epoch 0059, iter [00200, 10009], lr: 0.006711, weight_decay: 0.000100, momentum_teacher: 0.998499, loss: 3.2004
2022-10-06 10:32:46 - train: epoch 0059, iter [00300, 10009], lr: 0.006709, weight_decay: 0.000100, momentum_teacher: 0.998499, loss: 2.9240
2022-10-06 10:33:33 - train: epoch 0059, iter [00400, 10009], lr: 0.006706, weight_decay: 0.000100, momentum_teacher: 0.998500, loss: 3.0937
2022-10-06 10:34:21 - train: epoch 0059, iter [00500, 10009], lr: 0.006704, weight_decay: 0.000100, momentum_teacher: 0.998500, loss: 3.0340
2022-10-06 10:35:09 - train: epoch 0059, iter [00600, 10009], lr: 0.006701, weight_decay: 0.000100, momentum_teacher: 0.998501, loss: 2.9317
2022-10-06 10:35:57 - train: epoch 0059, iter [00700, 10009], lr: 0.006698, weight_decay: 0.000100, momentum_teacher: 0.998502, loss: 2.8259
2022-10-06 10:36:44 - train: epoch 0059, iter [00800, 10009], lr: 0.006696, weight_decay: 0.000100, momentum_teacher: 0.998502, loss: 2.8618
2022-10-06 10:37:32 - train: epoch 0059, iter [00900, 10009], lr: 0.006693, weight_decay: 0.000100, momentum_teacher: 0.998503, loss: 2.7980
2022-10-06 10:38:20 - train: epoch 0059, iter [01000, 10009], lr: 0.006691, weight_decay: 0.000100, momentum_teacher: 0.998503, loss: 2.9790
2022-10-06 10:39:08 - train: epoch 0059, iter [01100, 10009], lr: 0.006688, weight_decay: 0.000100, momentum_teacher: 0.998504, loss: 2.9317
2022-10-06 10:39:55 - train: epoch 0059, iter [01200, 10009], lr: 0.006685, weight_decay: 0.000100, momentum_teacher: 0.998505, loss: 2.7800
2022-10-06 10:40:43 - train: epoch 0059, iter [01300, 10009], lr: 0.006683, weight_decay: 0.000100, momentum_teacher: 0.998505, loss: 3.0702
2022-10-06 10:41:31 - train: epoch 0059, iter [01400, 10009], lr: 0.006680, weight_decay: 0.000100, momentum_teacher: 0.998506, loss: 3.0780
2022-10-06 10:42:19 - train: epoch 0059, iter [01500, 10009], lr: 0.006678, weight_decay: 0.000100, momentum_teacher: 0.998506, loss: 2.6884
2022-10-06 10:43:07 - train: epoch 0059, iter [01600, 10009], lr: 0.006675, weight_decay: 0.000100, momentum_teacher: 0.998507, loss: 2.9816
2022-10-06 10:43:54 - train: epoch 0059, iter [01700, 10009], lr: 0.006672, weight_decay: 0.000100, momentum_teacher: 0.998508, loss: 2.8005
2022-10-06 10:44:42 - train: epoch 0059, iter [01800, 10009], lr: 0.006670, weight_decay: 0.000100, momentum_teacher: 0.998508, loss: 3.0313
2022-10-06 10:45:30 - train: epoch 0059, iter [01900, 10009], lr: 0.006667, weight_decay: 0.000100, momentum_teacher: 0.998509, loss: 3.0589
2022-10-06 10:46:17 - train: epoch 0059, iter [02000, 10009], lr: 0.006665, weight_decay: 0.000100, momentum_teacher: 0.998510, loss: 3.0708
2022-10-06 10:47:05 - train: epoch 0059, iter [02100, 10009], lr: 0.006662, weight_decay: 0.000100, momentum_teacher: 0.998510, loss: 2.9254
2022-10-06 10:47:53 - train: epoch 0059, iter [02200, 10009], lr: 0.006659, weight_decay: 0.000100, momentum_teacher: 0.998511, loss: 2.8936
2022-10-06 10:48:41 - train: epoch 0059, iter [02300, 10009], lr: 0.006657, weight_decay: 0.000100, momentum_teacher: 0.998511, loss: 2.7547
2022-10-06 10:49:28 - train: epoch 0059, iter [02400, 10009], lr: 0.006654, weight_decay: 0.000100, momentum_teacher: 0.998512, loss: 2.7868
2022-10-06 10:50:16 - train: epoch 0059, iter [02500, 10009], lr: 0.006652, weight_decay: 0.000100, momentum_teacher: 0.998513, loss: 3.0412
2022-10-06 10:51:03 - train: epoch 0059, iter [02600, 10009], lr: 0.006649, weight_decay: 0.000100, momentum_teacher: 0.998513, loss: 2.7945
2022-10-06 10:51:51 - train: epoch 0059, iter [02700, 10009], lr: 0.006646, weight_decay: 0.000100, momentum_teacher: 0.998514, loss: 2.8935
2022-10-06 10:52:39 - train: epoch 0059, iter [02800, 10009], lr: 0.006644, weight_decay: 0.000100, momentum_teacher: 0.998514, loss: 2.7699
2022-10-06 10:53:27 - train: epoch 0059, iter [02900, 10009], lr: 0.006641, weight_decay: 0.000100, momentum_teacher: 0.998515, loss: 3.1095
2022-10-06 10:54:14 - train: epoch 0059, iter [03000, 10009], lr: 0.006639, weight_decay: 0.000100, momentum_teacher: 0.998516, loss: 3.0814
2022-10-06 10:55:02 - train: epoch 0059, iter [03100, 10009], lr: 0.006636, weight_decay: 0.000100, momentum_teacher: 0.998516, loss: 3.1316
2022-10-06 10:55:50 - train: epoch 0059, iter [03200, 10009], lr: 0.006633, weight_decay: 0.000100, momentum_teacher: 0.998517, loss: 2.8355
2022-10-06 10:56:37 - train: epoch 0059, iter [03300, 10009], lr: 0.006631, weight_decay: 0.000100, momentum_teacher: 0.998517, loss: 2.8020
2022-10-06 10:57:25 - train: epoch 0059, iter [03400, 10009], lr: 0.006628, weight_decay: 0.000100, momentum_teacher: 0.998518, loss: 3.0851
2022-10-06 10:58:13 - train: epoch 0059, iter [03500, 10009], lr: 0.006626, weight_decay: 0.000100, momentum_teacher: 0.998519, loss: 2.8232
2022-10-06 10:59:01 - train: epoch 0059, iter [03600, 10009], lr: 0.006623, weight_decay: 0.000100, momentum_teacher: 0.998519, loss: 2.9917
2022-10-06 10:59:48 - train: epoch 0059, iter [03700, 10009], lr: 0.006620, weight_decay: 0.000100, momentum_teacher: 0.998520, loss: 2.9378
2022-10-06 11:00:36 - train: epoch 0059, iter [03800, 10009], lr: 0.006618, weight_decay: 0.000100, momentum_teacher: 0.998520, loss: 3.2628
2022-10-06 11:01:23 - train: epoch 0059, iter [03900, 10009], lr: 0.006615, weight_decay: 0.000100, momentum_teacher: 0.998521, loss: 2.7553
2022-10-06 11:02:11 - train: epoch 0059, iter [04000, 10009], lr: 0.006613, weight_decay: 0.000100, momentum_teacher: 0.998522, loss: 2.9520
2022-10-06 11:02:59 - train: epoch 0059, iter [04100, 10009], lr: 0.006610, weight_decay: 0.000100, momentum_teacher: 0.998522, loss: 2.6795
2022-10-06 11:03:46 - train: epoch 0059, iter [04200, 10009], lr: 0.006607, weight_decay: 0.000100, momentum_teacher: 0.998523, loss: 2.9681
2022-10-06 11:04:34 - train: epoch 0059, iter [04300, 10009], lr: 0.006605, weight_decay: 0.000100, momentum_teacher: 0.998523, loss: 2.8343
2022-10-06 11:05:22 - train: epoch 0059, iter [04400, 10009], lr: 0.006602, weight_decay: 0.000100, momentum_teacher: 0.998524, loss: 2.8939
2022-10-06 11:06:10 - train: epoch 0059, iter [04500, 10009], lr: 0.006600, weight_decay: 0.000100, momentum_teacher: 0.998525, loss: 2.8713
2022-10-06 11:06:57 - train: epoch 0059, iter [04600, 10009], lr: 0.006597, weight_decay: 0.000100, momentum_teacher: 0.998525, loss: 2.8172
2022-10-06 11:07:45 - train: epoch 0059, iter [04700, 10009], lr: 0.006594, weight_decay: 0.000100, momentum_teacher: 0.998526, loss: 2.8797
2022-10-06 11:08:33 - train: epoch 0059, iter [04800, 10009], lr: 0.006592, weight_decay: 0.000100, momentum_teacher: 0.998527, loss: 2.9676
2022-10-06 11:09:20 - train: epoch 0059, iter [04900, 10009], lr: 0.006589, weight_decay: 0.000100, momentum_teacher: 0.998527, loss: 2.8498
2022-10-06 11:10:08 - train: epoch 0059, iter [05000, 10009], lr: 0.006587, weight_decay: 0.000100, momentum_teacher: 0.998528, loss: 2.8650
2022-10-06 11:10:56 - train: epoch 0059, iter [05100, 10009], lr: 0.006584, weight_decay: 0.000100, momentum_teacher: 0.998528, loss: 2.7899
2022-10-06 11:11:44 - train: epoch 0059, iter [05200, 10009], lr: 0.006581, weight_decay: 0.000100, momentum_teacher: 0.998529, loss: 2.9830
2022-10-06 11:12:31 - train: epoch 0059, iter [05300, 10009], lr: 0.006579, weight_decay: 0.000100, momentum_teacher: 0.998530, loss: 2.8070
2022-10-06 11:13:19 - train: epoch 0059, iter [05400, 10009], lr: 0.006576, weight_decay: 0.000100, momentum_teacher: 0.998530, loss: 3.1574
2022-10-06 11:14:06 - train: epoch 0059, iter [05500, 10009], lr: 0.006574, weight_decay: 0.000100, momentum_teacher: 0.998531, loss: 3.1540
2022-10-06 11:14:54 - train: epoch 0059, iter [05600, 10009], lr: 0.006571, weight_decay: 0.000100, momentum_teacher: 0.998531, loss: 2.8135
2022-10-06 11:15:42 - train: epoch 0059, iter [05700, 10009], lr: 0.006568, weight_decay: 0.000100, momentum_teacher: 0.998532, loss: 2.7934
2022-10-06 11:16:30 - train: epoch 0059, iter [05800, 10009], lr: 0.006566, weight_decay: 0.000100, momentum_teacher: 0.998533, loss: 2.8319
2022-10-06 11:17:17 - train: epoch 0059, iter [05900, 10009], lr: 0.006563, weight_decay: 0.000100, momentum_teacher: 0.998533, loss: 2.8102
2022-10-06 11:18:05 - train: epoch 0059, iter [06000, 10009], lr: 0.006561, weight_decay: 0.000100, momentum_teacher: 0.998534, loss: 3.0209
2022-10-06 11:18:53 - train: epoch 0059, iter [06100, 10009], lr: 0.006558, weight_decay: 0.000100, momentum_teacher: 0.998534, loss: 2.7972
2022-10-06 11:19:40 - train: epoch 0059, iter [06200, 10009], lr: 0.006556, weight_decay: 0.000100, momentum_teacher: 0.998535, loss: 3.1078
2022-10-06 11:20:28 - train: epoch 0059, iter [06300, 10009], lr: 0.006553, weight_decay: 0.000100, momentum_teacher: 0.998536, loss: 2.9965
2022-10-06 11:21:16 - train: epoch 0059, iter [06400, 10009], lr: 0.006550, weight_decay: 0.000100, momentum_teacher: 0.998536, loss: 3.1699
2022-10-06 11:22:03 - train: epoch 0059, iter [06500, 10009], lr: 0.006548, weight_decay: 0.000100, momentum_teacher: 0.998537, loss: 2.9334
2022-10-06 11:22:51 - train: epoch 0059, iter [06600, 10009], lr: 0.006545, weight_decay: 0.000100, momentum_teacher: 0.998537, loss: 2.8982
2022-10-06 11:23:39 - train: epoch 0059, iter [06700, 10009], lr: 0.006543, weight_decay: 0.000100, momentum_teacher: 0.998538, loss: 3.3056
2022-10-06 11:24:26 - train: epoch 0059, iter [06800, 10009], lr: 0.006540, weight_decay: 0.000100, momentum_teacher: 0.998539, loss: 3.0900
2022-10-06 11:25:14 - train: epoch 0059, iter [06900, 10009], lr: 0.006537, weight_decay: 0.000100, momentum_teacher: 0.998539, loss: 3.0315
2022-10-06 11:26:01 - train: epoch 0059, iter [07000, 10009], lr: 0.006535, weight_decay: 0.000100, momentum_teacher: 0.998540, loss: 2.9518
2022-10-06 11:26:49 - train: epoch 0059, iter [07100, 10009], lr: 0.006532, weight_decay: 0.000100, momentum_teacher: 0.998540, loss: 3.1974
2022-10-06 11:27:37 - train: epoch 0059, iter [07200, 10009], lr: 0.006530, weight_decay: 0.000100, momentum_teacher: 0.998541, loss: 2.9913
2022-10-06 11:28:24 - train: epoch 0059, iter [07300, 10009], lr: 0.006527, weight_decay: 0.000100, momentum_teacher: 0.998542, loss: 2.9842
2022-10-06 11:29:12 - train: epoch 0059, iter [07400, 10009], lr: 0.006524, weight_decay: 0.000100, momentum_teacher: 0.998542, loss: 3.1691
2022-10-06 11:30:00 - train: epoch 0059, iter [07500, 10009], lr: 0.006522, weight_decay: 0.000100, momentum_teacher: 0.998543, loss: 2.9298
2022-10-06 11:30:48 - train: epoch 0059, iter [07600, 10009], lr: 0.006519, weight_decay: 0.000100, momentum_teacher: 0.998543, loss: 2.7835
2022-10-06 11:31:35 - train: epoch 0059, iter [07700, 10009], lr: 0.006517, weight_decay: 0.000100, momentum_teacher: 0.998544, loss: 3.0969
2022-10-06 11:32:23 - train: epoch 0059, iter [07800, 10009], lr: 0.006514, weight_decay: 0.000100, momentum_teacher: 0.998545, loss: 3.0104
2022-10-06 11:33:11 - train: epoch 0059, iter [07900, 10009], lr: 0.006511, weight_decay: 0.000100, momentum_teacher: 0.998545, loss: 2.7865
2022-10-06 11:33:59 - train: epoch 0059, iter [08000, 10009], lr: 0.006509, weight_decay: 0.000100, momentum_teacher: 0.998546, loss: 2.7608
2022-10-06 11:34:46 - train: epoch 0059, iter [08100, 10009], lr: 0.006506, weight_decay: 0.000100, momentum_teacher: 0.998546, loss: 3.0726
2022-10-06 11:35:34 - train: epoch 0059, iter [08200, 10009], lr: 0.006504, weight_decay: 0.000100, momentum_teacher: 0.998547, loss: 3.0266
2022-10-06 11:36:22 - train: epoch 0059, iter [08300, 10009], lr: 0.006501, weight_decay: 0.000100, momentum_teacher: 0.998548, loss: 2.9875
2022-10-06 11:37:09 - train: epoch 0059, iter [08400, 10009], lr: 0.006498, weight_decay: 0.000100, momentum_teacher: 0.998548, loss: 2.9861
2022-10-06 11:37:57 - train: epoch 0059, iter [08500, 10009], lr: 0.006496, weight_decay: 0.000100, momentum_teacher: 0.998549, loss: 2.8214
2022-10-06 11:38:45 - train: epoch 0059, iter [08600, 10009], lr: 0.006493, weight_decay: 0.000100, momentum_teacher: 0.998549, loss: 2.9631
2022-10-06 11:39:33 - train: epoch 0059, iter [08700, 10009], lr: 0.006491, weight_decay: 0.000100, momentum_teacher: 0.998550, loss: 3.0702
2022-10-06 11:40:20 - train: epoch 0059, iter [08800, 10009], lr: 0.006488, weight_decay: 0.000100, momentum_teacher: 0.998551, loss: 2.9940
2022-10-06 11:41:08 - train: epoch 0059, iter [08900, 10009], lr: 0.006486, weight_decay: 0.000100, momentum_teacher: 0.998551, loss: 2.8418
2022-10-06 11:41:56 - train: epoch 0059, iter [09000, 10009], lr: 0.006483, weight_decay: 0.000100, momentum_teacher: 0.998552, loss: 2.9011
2022-10-06 11:42:44 - train: epoch 0059, iter [09100, 10009], lr: 0.006480, weight_decay: 0.000100, momentum_teacher: 0.998553, loss: 2.8404
2022-10-06 11:43:32 - train: epoch 0059, iter [09200, 10009], lr: 0.006478, weight_decay: 0.000100, momentum_teacher: 0.998553, loss: 2.9626
2022-10-06 11:44:19 - train: epoch 0059, iter [09300, 10009], lr: 0.006475, weight_decay: 0.000100, momentum_teacher: 0.998554, loss: 2.9701
2022-10-06 11:45:07 - train: epoch 0059, iter [09400, 10009], lr: 0.006473, weight_decay: 0.000100, momentum_teacher: 0.998554, loss: 2.8861
2022-10-06 11:45:55 - train: epoch 0059, iter [09500, 10009], lr: 0.006470, weight_decay: 0.000100, momentum_teacher: 0.998555, loss: 2.8886
2022-10-06 11:46:43 - train: epoch 0059, iter [09600, 10009], lr: 0.006467, weight_decay: 0.000100, momentum_teacher: 0.998556, loss: 2.8654
2022-10-06 11:47:30 - train: epoch 0059, iter [09700, 10009], lr: 0.006465, weight_decay: 0.000100, momentum_teacher: 0.998556, loss: 3.0531
2022-10-06 11:48:18 - train: epoch 0059, iter [09800, 10009], lr: 0.006462, weight_decay: 0.000100, momentum_teacher: 0.998557, loss: 3.0567
2022-10-06 11:49:06 - train: epoch 0059, iter [09900, 10009], lr: 0.006460, weight_decay: 0.000100, momentum_teacher: 0.998557, loss: 3.0552
2022-10-06 11:49:54 - train: epoch 0059, iter [10000, 10009], lr: 0.006457, weight_decay: 0.000100, momentum_teacher: 0.998558, loss: 2.8921
2022-10-06 11:49:59 - train: epoch 059, train_loss: 2.9605
2022-10-06 11:50:01 - until epoch: 059, best_loss: 2.9605
2022-10-06 11:50:01 - epoch 060 lr: 0.006457
2022-10-06 11:50:54 - train: epoch 0060, iter [00100, 10009], lr: 0.006454, weight_decay: 0.000100, momentum_teacher: 0.998559, loss: 2.9328
2022-10-06 11:51:41 - train: epoch 0060, iter [00200, 10009], lr: 0.006452, weight_decay: 0.000100, momentum_teacher: 0.998559, loss: 3.0508
2022-10-06 11:52:29 - train: epoch 0060, iter [00300, 10009], lr: 0.006449, weight_decay: 0.000100, momentum_teacher: 0.998560, loss: 2.7342
2022-10-06 11:53:17 - train: epoch 0060, iter [00400, 10009], lr: 0.006446, weight_decay: 0.000100, momentum_teacher: 0.998560, loss: 3.0813
2022-10-06 11:54:05 - train: epoch 0060, iter [00500, 10009], lr: 0.006444, weight_decay: 0.000100, momentum_teacher: 0.998561, loss: 2.8916
2022-10-06 11:54:52 - train: epoch 0060, iter [00600, 10009], lr: 0.006441, weight_decay: 0.000100, momentum_teacher: 0.998562, loss: 2.8482
2022-10-06 11:55:40 - train: epoch 0060, iter [00700, 10009], lr: 0.006439, weight_decay: 0.000100, momentum_teacher: 0.998562, loss: 3.0779
2022-10-06 11:56:28 - train: epoch 0060, iter [00800, 10009], lr: 0.006436, weight_decay: 0.000100, momentum_teacher: 0.998563, loss: 2.9856
2022-10-06 11:57:15 - train: epoch 0060, iter [00900, 10009], lr: 0.006433, weight_decay: 0.000100, momentum_teacher: 0.998563, loss: 2.9916
2022-10-06 11:58:03 - train: epoch 0060, iter [01000, 10009], lr: 0.006431, weight_decay: 0.000100, momentum_teacher: 0.998564, loss: 3.0479
2022-10-06 11:58:51 - train: epoch 0060, iter [01100, 10009], lr: 0.006428, weight_decay: 0.000100, momentum_teacher: 0.998565, loss: 2.9345
2022-10-06 11:59:39 - train: epoch 0060, iter [01200, 10009], lr: 0.006426, weight_decay: 0.000100, momentum_teacher: 0.998565, loss: 3.0393
2022-10-06 12:00:27 - train: epoch 0060, iter [01300, 10009], lr: 0.006423, weight_decay: 0.000100, momentum_teacher: 0.998566, loss: 3.0352
2022-10-06 12:01:15 - train: epoch 0060, iter [01400, 10009], lr: 0.006421, weight_decay: 0.000100, momentum_teacher: 0.998566, loss: 3.0845
2022-10-06 12:02:02 - train: epoch 0060, iter [01500, 10009], lr: 0.006418, weight_decay: 0.000100, momentum_teacher: 0.998567, loss: 3.0438
2022-10-06 12:02:50 - train: epoch 0060, iter [01600, 10009], lr: 0.006415, weight_decay: 0.000100, momentum_teacher: 0.998568, loss: 2.9184
2022-10-06 12:03:38 - train: epoch 0060, iter [01700, 10009], lr: 0.006413, weight_decay: 0.000100, momentum_teacher: 0.998568, loss: 2.9665
2022-10-06 12:04:25 - train: epoch 0060, iter [01800, 10009], lr: 0.006410, weight_decay: 0.000100, momentum_teacher: 0.998569, loss: 2.8232
2022-10-06 12:05:13 - train: epoch 0060, iter [01900, 10009], lr: 0.006408, weight_decay: 0.000100, momentum_teacher: 0.998569, loss: 3.0723
2022-10-06 12:06:01 - train: epoch 0060, iter [02000, 10009], lr: 0.006405, weight_decay: 0.000100, momentum_teacher: 0.998570, loss: 2.9035
2022-10-06 12:06:48 - train: epoch 0060, iter [02100, 10009], lr: 0.006402, weight_decay: 0.000100, momentum_teacher: 0.998571, loss: 3.0104
2022-10-06 12:07:36 - train: epoch 0060, iter [02200, 10009], lr: 0.006400, weight_decay: 0.000100, momentum_teacher: 0.998571, loss: 2.9914
2022-10-06 12:08:24 - train: epoch 0060, iter [02300, 10009], lr: 0.006397, weight_decay: 0.000100, momentum_teacher: 0.998572, loss: 2.9519
2022-10-06 12:09:11 - train: epoch 0060, iter [02400, 10009], lr: 0.006395, weight_decay: 0.000100, momentum_teacher: 0.998572, loss: 2.7882
2022-10-06 12:09:59 - train: epoch 0060, iter [02500, 10009], lr: 0.006392, weight_decay: 0.000100, momentum_teacher: 0.998573, loss: 3.0293
2022-10-06 12:10:47 - train: epoch 0060, iter [02600, 10009], lr: 0.006389, weight_decay: 0.000100, momentum_teacher: 0.998574, loss: 3.0583
2022-10-06 12:11:34 - train: epoch 0060, iter [02700, 10009], lr: 0.006387, weight_decay: 0.000100, momentum_teacher: 0.998574, loss: 3.1085
2022-10-06 12:12:22 - train: epoch 0060, iter [02800, 10009], lr: 0.006384, weight_decay: 0.000100, momentum_teacher: 0.998575, loss: 3.0752
2022-10-06 12:13:10 - train: epoch 0060, iter [02900, 10009], lr: 0.006382, weight_decay: 0.000100, momentum_teacher: 0.998575, loss: 3.1620
2022-10-06 12:13:57 - train: epoch 0060, iter [03000, 10009], lr: 0.006379, weight_decay: 0.000100, momentum_teacher: 0.998576, loss: 3.0300
2022-10-06 12:14:45 - train: epoch 0060, iter [03100, 10009], lr: 0.006377, weight_decay: 0.000100, momentum_teacher: 0.998577, loss: 3.0733
2022-10-06 12:15:33 - train: epoch 0060, iter [03200, 10009], lr: 0.006374, weight_decay: 0.000100, momentum_teacher: 0.998577, loss: 2.6705
2022-10-06 12:16:21 - train: epoch 0060, iter [03300, 10009], lr: 0.006371, weight_decay: 0.000100, momentum_teacher: 0.998578, loss: 2.9680
2022-10-06 12:17:09 - train: epoch 0060, iter [03400, 10009], lr: 0.006369, weight_decay: 0.000100, momentum_teacher: 0.998578, loss: 3.0301
2022-10-06 12:17:57 - train: epoch 0060, iter [03500, 10009], lr: 0.006366, weight_decay: 0.000100, momentum_teacher: 0.998579, loss: 2.8460
2022-10-06 12:18:44 - train: epoch 0060, iter [03600, 10009], lr: 0.006364, weight_decay: 0.000100, momentum_teacher: 0.998580, loss: 3.0184
2022-10-06 12:19:32 - train: epoch 0060, iter [03700, 10009], lr: 0.006361, weight_decay: 0.000100, momentum_teacher: 0.998580, loss: 3.0196
2022-10-06 12:20:19 - train: epoch 0060, iter [03800, 10009], lr: 0.006358, weight_decay: 0.000100, momentum_teacher: 0.998581, loss: 3.0284
2022-10-06 12:21:07 - train: epoch 0060, iter [03900, 10009], lr: 0.006356, weight_decay: 0.000100, momentum_teacher: 0.998581, loss: 2.8220
2022-10-06 12:21:55 - train: epoch 0060, iter [04000, 10009], lr: 0.006353, weight_decay: 0.000100, momentum_teacher: 0.998582, loss: 2.8431
2022-10-06 12:22:43 - train: epoch 0060, iter [04100, 10009], lr: 0.006351, weight_decay: 0.000100, momentum_teacher: 0.998583, loss: 3.0775
2022-10-06 12:23:30 - train: epoch 0060, iter [04200, 10009], lr: 0.006348, weight_decay: 0.000100, momentum_teacher: 0.998583, loss: 3.0239
2022-10-06 12:24:18 - train: epoch 0060, iter [04300, 10009], lr: 0.006346, weight_decay: 0.000100, momentum_teacher: 0.998584, loss: 2.8381
2022-10-06 12:25:06 - train: epoch 0060, iter [04400, 10009], lr: 0.006343, weight_decay: 0.000100, momentum_teacher: 0.998584, loss: 2.8592
2022-10-06 12:25:53 - train: epoch 0060, iter [04500, 10009], lr: 0.006340, weight_decay: 0.000100, momentum_teacher: 0.998585, loss: 3.0691
2022-10-06 12:26:41 - train: epoch 0060, iter [04600, 10009], lr: 0.006338, weight_decay: 0.000100, momentum_teacher: 0.998586, loss: 2.7455
2022-10-06 12:27:29 - train: epoch 0060, iter [04700, 10009], lr: 0.006335, weight_decay: 0.000100, momentum_teacher: 0.998586, loss: 3.1924
2022-10-06 12:28:16 - train: epoch 0060, iter [04800, 10009], lr: 0.006333, weight_decay: 0.000100, momentum_teacher: 0.998587, loss: 2.8602
2022-10-06 12:29:04 - train: epoch 0060, iter [04900, 10009], lr: 0.006330, weight_decay: 0.000100, momentum_teacher: 0.998587, loss: 3.0455
2022-10-06 12:29:52 - train: epoch 0060, iter [05000, 10009], lr: 0.006327, weight_decay: 0.000100, momentum_teacher: 0.998588, loss: 2.8033
2022-10-06 12:30:40 - train: epoch 0060, iter [05100, 10009], lr: 0.006325, weight_decay: 0.000100, momentum_teacher: 0.998589, loss: 2.9525
2022-10-06 12:31:27 - train: epoch 0060, iter [05200, 10009], lr: 0.006322, weight_decay: 0.000100, momentum_teacher: 0.998589, loss: 3.0598
2022-10-06 12:32:15 - train: epoch 0060, iter [05300, 10009], lr: 0.006320, weight_decay: 0.000100, momentum_teacher: 0.998590, loss: 2.9037
2022-10-06 12:33:03 - train: epoch 0060, iter [05400, 10009], lr: 0.006317, weight_decay: 0.000100, momentum_teacher: 0.998590, loss: 2.8165
2022-10-06 12:33:51 - train: epoch 0060, iter [05500, 10009], lr: 0.006315, weight_decay: 0.000100, momentum_teacher: 0.998591, loss: 3.3084
2022-10-06 12:34:38 - train: epoch 0060, iter [05600, 10009], lr: 0.006312, weight_decay: 0.000100, momentum_teacher: 0.998592, loss: 2.8173
2022-10-06 12:35:26 - train: epoch 0060, iter [05700, 10009], lr: 0.006309, weight_decay: 0.000100, momentum_teacher: 0.998592, loss: 2.8134
2022-10-06 12:36:14 - train: epoch 0060, iter [05800, 10009], lr: 0.006307, weight_decay: 0.000100, momentum_teacher: 0.998593, loss: 3.1790
2022-10-06 12:37:01 - train: epoch 0060, iter [05900, 10009], lr: 0.006304, weight_decay: 0.000100, momentum_teacher: 0.998593, loss: 3.0972
2022-10-06 12:37:49 - train: epoch 0060, iter [06000, 10009], lr: 0.006302, weight_decay: 0.000100, momentum_teacher: 0.998594, loss: 2.9974
2022-10-06 12:38:37 - train: epoch 0060, iter [06100, 10009], lr: 0.006299, weight_decay: 0.000100, momentum_teacher: 0.998595, loss: 2.8865
2022-10-06 12:39:24 - train: epoch 0060, iter [06200, 10009], lr: 0.006296, weight_decay: 0.000100, momentum_teacher: 0.998595, loss: 3.1040
2022-10-06 12:40:12 - train: epoch 0060, iter [06300, 10009], lr: 0.006294, weight_decay: 0.000100, momentum_teacher: 0.998596, loss: 2.8928
2022-10-06 12:41:00 - train: epoch 0060, iter [06400, 10009], lr: 0.006291, weight_decay: 0.000100, momentum_teacher: 0.998596, loss: 3.0560
2022-10-06 12:41:47 - train: epoch 0060, iter [06500, 10009], lr: 0.006289, weight_decay: 0.000100, momentum_teacher: 0.998597, loss: 2.8823
2022-10-06 12:42:35 - train: epoch 0060, iter [06600, 10009], lr: 0.006286, weight_decay: 0.000100, momentum_teacher: 0.998598, loss: 2.9225
2022-10-06 12:43:23 - train: epoch 0060, iter [06700, 10009], lr: 0.006284, weight_decay: 0.000100, momentum_teacher: 0.998598, loss: 3.0968
2022-10-06 12:44:10 - train: epoch 0060, iter [06800, 10009], lr: 0.006281, weight_decay: 0.000100, momentum_teacher: 0.998599, loss: 2.7763
2022-10-06 12:44:58 - train: epoch 0060, iter [06900, 10009], lr: 0.006278, weight_decay: 0.000100, momentum_teacher: 0.998599, loss: 2.9971
2022-10-06 12:45:46 - train: epoch 0060, iter [07000, 10009], lr: 0.006276, weight_decay: 0.000100, momentum_teacher: 0.998600, loss: 2.8624
2022-10-06 12:46:34 - train: epoch 0060, iter [07100, 10009], lr: 0.006273, weight_decay: 0.000100, momentum_teacher: 0.998601, loss: 2.7960
2022-10-06 12:47:21 - train: epoch 0060, iter [07200, 10009], lr: 0.006271, weight_decay: 0.000100, momentum_teacher: 0.998601, loss: 3.0207
2022-10-06 12:48:09 - train: epoch 0060, iter [07300, 10009], lr: 0.006268, weight_decay: 0.000100, momentum_teacher: 0.998602, loss: 2.9302
2022-10-06 12:48:57 - train: epoch 0060, iter [07400, 10009], lr: 0.006265, weight_decay: 0.000100, momentum_teacher: 0.998602, loss: 3.0401
2022-10-06 12:49:44 - train: epoch 0060, iter [07500, 10009], lr: 0.006263, weight_decay: 0.000100, momentum_teacher: 0.998603, loss: 3.1498
2022-10-06 12:50:32 - train: epoch 0060, iter [07600, 10009], lr: 0.006260, weight_decay: 0.000100, momentum_teacher: 0.998604, loss: 2.7379
