2022-08-02 00:00:57 - train: epoch 0063, iter [01200, 05004], lr: 0.001000, loss: 1.8171, tea_CELoss: 0.7849, stu_CELoss: 0.9017, DMLLoss: 0.1305, 
2022-08-02 15:38:08 - train: epoch 0081, iter [04400, 05004], lr: 0.001000, loss: 1.5949, tea_CELoss: 0.6448, stu_CELoss: 0.8028, DMLLoss: 0.1473, 
2022-08-02 15:39:05 - train: epoch 0081, iter [04500, 05004], lr: 0.001000, loss: 1.7627, tea_CELoss: 0.6887, stu_CELoss: 0.9028, DMLLoss: 0.1711, 
2022-08-02 15:40:03 - train: epoch 0081, iter [04600, 05004], lr: 0.001000, loss: 1.7794, tea_CELoss: 0.7635, stu_CELoss: 0.8838, DMLLoss: 0.1321, 
2022-08-02 15:41:00 - train: epoch 0081, iter [04700, 05004], lr: 0.001000, loss: 1.8476, tea_CELoss: 0.7716, stu_CELoss: 0.9283, DMLLoss: 0.1477, 
2022-08-02 15:41:58 - train: epoch 0081, iter [04800, 05004], lr: 0.001000, loss: 1.4588, tea_CELoss: 0.6039, stu_CELoss: 0.7218, DMLLoss: 0.1331, 
2022-08-02 15:42:55 - train: epoch 0081, iter [04900, 05004], lr: 0.001000, loss: 1.3607, tea_CELoss: 0.5248, stu_CELoss: 0.6900, DMLLoss: 0.1459, 
2022-08-02 15:43:53 - train: epoch 0081, iter [05000, 05004], lr: 0.001000, loss: 1.3119, tea_CELoss: 0.5264, stu_CELoss: 0.6635, DMLLoss: 0.1221, 
2022-08-02 15:43:56 - train: epoch 081, train_loss: 1.6423
2022-08-02 15:46:28 - eval: epoch: 081, tea_acc1: 78.942%, tea_acc5: 94.400%, tea_test_loss: 0.8210, stu_acc1: 77.042%, stu_acc5: 93.554%, stu_test_loss: 0.9016
2022-08-02 15:46:29 - until epoch: 081, tea_best_acc1: 78.942%, stu_best_acc1: 77.272%
2022-08-02 15:46:29 - epoch 082 lr: 0.001000
2022-08-02 15:47:32 - train: epoch 0082, iter [00100, 05004], lr: 0.001000, loss: 1.4992, tea_CELoss: 0.6202, stu_CELoss: 0.7250, DMLLoss: 0.1540, 
2022-08-02 15:48:29 - train: epoch 0082, iter [00200, 05004], lr: 0.001000, loss: 1.3161, tea_CELoss: 0.5602, stu_CELoss: 0.6527, DMLLoss: 0.1032, 
2022-08-02 15:49:26 - train: epoch 0082, iter [00300, 05004], lr: 0.001000, loss: 1.6016, tea_CELoss: 0.6938, stu_CELoss: 0.7756, DMLLoss: 0.1322, 
2022-08-02 15:50:23 - train: epoch 0082, iter [00400, 05004], lr: 0.001000, loss: 1.8287, tea_CELoss: 0.7789, stu_CELoss: 0.9106, DMLLoss: 0.1392, 
2022-08-02 15:51:20 - train: epoch 0082, iter [00500, 05004], lr: 0.001000, loss: 1.6412, tea_CELoss: 0.6872, stu_CELoss: 0.8103, DMLLoss: 0.1437, 
2022-08-02 15:52:18 - train: epoch 0082, iter [00600, 05004], lr: 0.001000, loss: 1.5389, tea_CELoss: 0.6177, stu_CELoss: 0.7749, DMLLoss: 0.1463, 
2022-08-02 15:53:15 - train: epoch 0082, iter [00700, 05004], lr: 0.001000, loss: 1.8639, tea_CELoss: 0.7877, stu_CELoss: 0.9416, DMLLoss: 0.1346, 
2022-08-02 15:54:12 - train: epoch 0082, iter [00800, 05004], lr: 0.001000, loss: 1.7245, tea_CELoss: 0.7399, stu_CELoss: 0.8505, DMLLoss: 0.1342, 
2022-08-02 15:55:09 - train: epoch 0082, iter [00900, 05004], lr: 0.001000, loss: 1.7667, tea_CELoss: 0.7189, stu_CELoss: 0.9067, DMLLoss: 0.1412, 
2022-08-02 15:56:06 - train: epoch 0082, iter [01000, 05004], lr: 0.001000, loss: 1.6021, tea_CELoss: 0.6823, stu_CELoss: 0.7688, DMLLoss: 0.1511, 
2022-08-02 15:57:04 - train: epoch 0082, iter [01100, 05004], lr: 0.001000, loss: 2.0601, tea_CELoss: 0.8870, stu_CELoss: 1.0282, DMLLoss: 0.1449, 
2022-08-02 15:58:01 - train: epoch 0082, iter [01200, 05004], lr: 0.001000, loss: 1.9799, tea_CELoss: 0.8152, stu_CELoss: 0.9974, DMLLoss: 0.1674, 
2022-08-02 15:58:58 - train: epoch 0082, iter [01300, 05004], lr: 0.001000, loss: 1.8212, tea_CELoss: 0.7634, stu_CELoss: 0.9123, DMLLoss: 0.1454, 
2022-08-02 15:59:55 - train: epoch 0082, iter [01400, 05004], lr: 0.001000, loss: 1.8500, tea_CELoss: 0.7527, stu_CELoss: 0.9157, DMLLoss: 0.1816, 
2022-08-02 16:00:52 - train: epoch 0082, iter [01500, 05004], lr: 0.001000, loss: 1.7151, tea_CELoss: 0.7428, stu_CELoss: 0.8240, DMLLoss: 0.1483, 
2022-08-02 16:01:50 - train: epoch 0082, iter [01600, 05004], lr: 0.001000, loss: 1.4304, tea_CELoss: 0.5795, stu_CELoss: 0.7224, DMLLoss: 0.1285, 
2022-08-02 16:02:47 - train: epoch 0082, iter [01700, 05004], lr: 0.001000, loss: 1.5529, tea_CELoss: 0.6337, stu_CELoss: 0.7730, DMLLoss: 0.1461, 
2022-08-02 16:03:44 - train: epoch 0082, iter [01800, 05004], lr: 0.001000, loss: 1.5815, tea_CELoss: 0.6700, stu_CELoss: 0.7687, DMLLoss: 0.1428, 
2022-08-02 16:04:41 - train: epoch 0082, iter [01900, 05004], lr: 0.001000, loss: 1.6198, tea_CELoss: 0.6797, stu_CELoss: 0.7956, DMLLoss: 0.1445, 
2022-08-02 16:05:38 - train: epoch 0082, iter [02000, 05004], lr: 0.001000, loss: 1.3998, tea_CELoss: 0.5808, stu_CELoss: 0.6853, DMLLoss: 0.1336, 
2022-08-02 16:06:35 - train: epoch 0082, iter [02100, 05004], lr: 0.001000, loss: 1.5086, tea_CELoss: 0.5793, stu_CELoss: 0.7642, DMLLoss: 0.1652, 
2022-08-02 16:07:32 - train: epoch 0082, iter [02200, 05004], lr: 0.001000, loss: 1.9657, tea_CELoss: 0.8422, stu_CELoss: 0.9673, DMLLoss: 0.1562, 
2022-08-02 16:08:29 - train: epoch 0082, iter [02300, 05004], lr: 0.001000, loss: 1.7586, tea_CELoss: 0.7379, stu_CELoss: 0.8778, DMLLoss: 0.1428, 
2022-08-02 16:09:26 - train: epoch 0082, iter [02400, 05004], lr: 0.001000, loss: 1.4904, tea_CELoss: 0.6140, stu_CELoss: 0.7314, DMLLoss: 0.1450, 
2022-08-02 16:10:23 - train: epoch 0082, iter [02500, 05004], lr: 0.001000, loss: 1.2665, tea_CELoss: 0.5165, stu_CELoss: 0.6152, DMLLoss: 0.1349, 
2022-08-02 16:11:20 - train: epoch 0082, iter [02600, 05004], lr: 0.001000, loss: 1.4960, tea_CELoss: 0.6116, stu_CELoss: 0.7407, DMLLoss: 0.1437, 
2022-08-02 16:12:17 - train: epoch 0082, iter [02700, 05004], lr: 0.001000, loss: 1.7906, tea_CELoss: 0.7222, stu_CELoss: 0.9272, DMLLoss: 0.1412, 
2022-08-02 16:13:14 - train: epoch 0082, iter [02800, 05004], lr: 0.001000, loss: 1.5025, tea_CELoss: 0.6219, stu_CELoss: 0.7482, DMLLoss: 0.1324, 
2022-08-02 16:14:11 - train: epoch 0082, iter [02900, 05004], lr: 0.001000, loss: 1.5335, tea_CELoss: 0.6202, stu_CELoss: 0.7756, DMLLoss: 0.1377, 
2022-08-02 16:15:08 - train: epoch 0082, iter [03000, 05004], lr: 0.001000, loss: 1.5719, tea_CELoss: 0.6459, stu_CELoss: 0.7843, DMLLoss: 0.1417, 
2022-08-02 16:16:05 - train: epoch 0082, iter [03100, 05004], lr: 0.001000, loss: 1.6655, tea_CELoss: 0.6557, stu_CELoss: 0.8445, DMLLoss: 0.1653, 
2022-08-02 16:17:02 - train: epoch 0082, iter [03200, 05004], lr: 0.001000, loss: 1.8324, tea_CELoss: 0.7742, stu_CELoss: 0.8941, DMLLoss: 0.1641, 
2022-08-02 16:17:59 - train: epoch 0082, iter [03300, 05004], lr: 0.001000, loss: 1.7472, tea_CELoss: 0.7353, stu_CELoss: 0.8620, DMLLoss: 0.1499, 
2022-08-02 16:18:56 - train: epoch 0082, iter [03400, 05004], lr: 0.001000, loss: 1.5450, tea_CELoss: 0.6306, stu_CELoss: 0.7826, DMLLoss: 0.1317, 
2022-08-02 16:19:53 - train: epoch 0082, iter [03500, 05004], lr: 0.001000, loss: 1.4318, tea_CELoss: 0.6040, stu_CELoss: 0.7073, DMLLoss: 0.1206, 
2022-08-02 16:20:50 - train: epoch 0082, iter [03600, 05004], lr: 0.001000, loss: 1.6329, tea_CELoss: 0.7040, stu_CELoss: 0.7964, DMLLoss: 0.1326, 
2022-08-02 16:21:47 - train: epoch 0082, iter [03700, 05004], lr: 0.001000, loss: 1.6166, tea_CELoss: 0.6905, stu_CELoss: 0.7895, DMLLoss: 0.1366, 
2022-08-02 16:22:44 - train: epoch 0082, iter [03800, 05004], lr: 0.001000, loss: 1.7795, tea_CELoss: 0.7518, stu_CELoss: 0.8942, DMLLoss: 0.1335, 
2022-08-02 16:23:42 - train: epoch 0082, iter [03900, 05004], lr: 0.001000, loss: 1.6796, tea_CELoss: 0.6713, stu_CELoss: 0.8357, DMLLoss: 0.1726, 
2022-08-02 16:24:39 - train: epoch 0082, iter [04000, 05004], lr: 0.001000, loss: 1.8658, tea_CELoss: 0.7694, stu_CELoss: 0.9272, DMLLoss: 0.1692, 
2022-08-02 16:25:36 - train: epoch 0082, iter [04100, 05004], lr: 0.001000, loss: 1.7371, tea_CELoss: 0.7454, stu_CELoss: 0.8401, DMLLoss: 0.1516, 
2022-08-02 16:26:34 - train: epoch 0082, iter [04200, 05004], lr: 0.001000, loss: 1.8586, tea_CELoss: 0.7703, stu_CELoss: 0.9239, DMLLoss: 0.1644, 
2022-08-02 16:27:30 - train: epoch 0082, iter [04300, 05004], lr: 0.001000, loss: 1.2625, tea_CELoss: 0.5022, stu_CELoss: 0.6241, DMLLoss: 0.1362, 
2022-08-02 16:28:27 - train: epoch 0082, iter [04400, 05004], lr: 0.001000, loss: 1.9587, tea_CELoss: 0.8116, stu_CELoss: 1.0057, DMLLoss: 0.1414, 
2022-08-02 16:29:24 - train: epoch 0082, iter [04500, 05004], lr: 0.001000, loss: 1.4549, tea_CELoss: 0.5909, stu_CELoss: 0.7317, DMLLoss: 0.1322, 
2022-08-02 16:30:22 - train: epoch 0082, iter [04600, 05004], lr: 0.001000, loss: 1.7461, tea_CELoss: 0.7061, stu_CELoss: 0.8811, DMLLoss: 0.1589, 
2022-08-02 16:31:19 - train: epoch 0082, iter [04700, 05004], lr: 0.001000, loss: 1.3294, tea_CELoss: 0.5441, stu_CELoss: 0.6437, DMLLoss: 0.1416, 
2022-08-02 16:32:16 - train: epoch 0082, iter [04800, 05004], lr: 0.001000, loss: 1.4705, tea_CELoss: 0.5822, stu_CELoss: 0.7415, DMLLoss: 0.1468, 
2022-08-02 16:33:13 - train: epoch 0082, iter [04900, 05004], lr: 0.001000, loss: 1.6216, tea_CELoss: 0.6466, stu_CELoss: 0.8369, DMLLoss: 0.1380, 
2022-08-02 16:34:10 - train: epoch 0082, iter [05000, 05004], lr: 0.001000, loss: 1.5396, tea_CELoss: 0.6505, stu_CELoss: 0.7487, DMLLoss: 0.1404, 
2022-08-02 16:34:12 - train: epoch 082, train_loss: 1.6362
2022-08-02 16:36:45 - eval: epoch: 082, tea_acc1: 78.840%, tea_acc5: 94.390%, tea_test_loss: 0.8210, stu_acc1: 77.206%, stu_acc5: 93.578%, stu_test_loss: 0.8995
2022-08-02 16:36:45 - until epoch: 082, tea_best_acc1: 78.942%, stu_best_acc1: 77.272%
2022-08-02 16:36:45 - epoch 083 lr: 0.001000
2022-08-02 16:37:49 - train: epoch 0083, iter [00100, 05004], lr: 0.001000, loss: 1.4242, tea_CELoss: 0.5881, stu_CELoss: 0.7044, DMLLoss: 0.1317, 
2022-08-02 16:38:46 - train: epoch 0083, iter [00200, 05004], lr: 0.001000, loss: 1.3911, tea_CELoss: 0.5697, stu_CELoss: 0.6898, DMLLoss: 0.1315, 
2022-08-02 16:39:44 - train: epoch 0083, iter [00300, 05004], lr: 0.001000, loss: 1.8335, tea_CELoss: 0.7757, stu_CELoss: 0.9040, DMLLoss: 0.1538, 
2022-08-02 16:40:41 - train: epoch 0083, iter [00400, 05004], lr: 0.001000, loss: 1.9088, tea_CELoss: 0.7848, stu_CELoss: 0.9841, DMLLoss: 0.1399, 
2022-08-02 16:41:39 - train: epoch 0083, iter [00500, 05004], lr: 0.001000, loss: 1.4201, tea_CELoss: 0.5605, stu_CELoss: 0.7162, DMLLoss: 0.1433, 
2022-08-02 16:42:36 - train: epoch 0083, iter [00600, 05004], lr: 0.001000, loss: 1.3927, tea_CELoss: 0.5799, stu_CELoss: 0.6883, DMLLoss: 0.1244, 
2022-08-02 16:43:34 - train: epoch 0083, iter [00700, 05004], lr: 0.001000, loss: 1.4204, tea_CELoss: 0.5842, stu_CELoss: 0.7108, DMLLoss: 0.1255, 
2022-08-02 16:44:31 - train: epoch 0083, iter [00800, 05004], lr: 0.001000, loss: 2.0023, tea_CELoss: 0.8371, stu_CELoss: 1.0103, DMLLoss: 0.1549, 
2022-08-02 16:45:29 - train: epoch 0083, iter [00900, 05004], lr: 0.001000, loss: 1.6123, tea_CELoss: 0.6344, stu_CELoss: 0.8296, DMLLoss: 0.1484, 
2022-08-02 16:46:26 - train: epoch 0083, iter [01000, 05004], lr: 0.001000, loss: 1.9637, tea_CELoss: 0.8207, stu_CELoss: 0.9880, DMLLoss: 0.1550, 
2022-08-02 16:47:23 - train: epoch 0083, iter [01100, 05004], lr: 0.001000, loss: 1.6491, tea_CELoss: 0.6868, stu_CELoss: 0.8054, DMLLoss: 0.1569, 
2022-08-02 16:48:21 - train: epoch 0083, iter [01200, 05004], lr: 0.001000, loss: 1.3427, tea_CELoss: 0.5711, stu_CELoss: 0.6434, DMLLoss: 0.1282, 
2022-08-02 16:49:18 - train: epoch 0083, iter [01300, 05004], lr: 0.001000, loss: 1.6391, tea_CELoss: 0.6972, stu_CELoss: 0.8131, DMLLoss: 0.1288, 
2022-08-02 16:50:16 - train: epoch 0083, iter [01400, 05004], lr: 0.001000, loss: 1.9446, tea_CELoss: 0.8158, stu_CELoss: 0.9600, DMLLoss: 0.1688, 
2022-08-02 16:51:13 - train: epoch 0083, iter [01500, 05004], lr: 0.001000, loss: 1.4827, tea_CELoss: 0.6216, stu_CELoss: 0.7172, DMLLoss: 0.1439, 
2022-08-02 16:52:10 - train: epoch 0083, iter [01600, 05004], lr: 0.001000, loss: 1.3765, tea_CELoss: 0.5645, stu_CELoss: 0.6952, DMLLoss: 0.1168, 
2022-08-02 16:53:08 - train: epoch 0083, iter [01700, 05004], lr: 0.001000, loss: 1.4003, tea_CELoss: 0.5413, stu_CELoss: 0.7160, DMLLoss: 0.1430, 
2022-08-02 16:54:05 - train: epoch 0083, iter [01800, 05004], lr: 0.001000, loss: 2.2270, tea_CELoss: 0.9528, stu_CELoss: 1.1107, DMLLoss: 0.1635, 
2022-08-02 16:55:03 - train: epoch 0083, iter [01900, 05004], lr: 0.001000, loss: 1.8423, tea_CELoss: 0.7656, stu_CELoss: 0.9229, DMLLoss: 0.1538, 
2022-08-02 16:56:00 - train: epoch 0083, iter [02000, 05004], lr: 0.001000, loss: 1.2544, tea_CELoss: 0.5176, stu_CELoss: 0.6187, DMLLoss: 0.1181, 
2022-08-02 16:56:57 - train: epoch 0083, iter [02100, 05004], lr: 0.001000, loss: 1.8155, tea_CELoss: 0.7852, stu_CELoss: 0.8878, DMLLoss: 0.1425, 
2022-08-02 16:57:55 - train: epoch 0083, iter [02200, 05004], lr: 0.001000, loss: 1.4308, tea_CELoss: 0.5697, stu_CELoss: 0.7258, DMLLoss: 0.1353, 
2022-08-02 16:58:52 - train: epoch 0083, iter [02300, 05004], lr: 0.001000, loss: 1.6511, tea_CELoss: 0.7009, stu_CELoss: 0.8040, DMLLoss: 0.1461, 
2022-08-02 16:59:49 - train: epoch 0083, iter [02400, 05004], lr: 0.001000, loss: 1.6462, tea_CELoss: 0.6872, stu_CELoss: 0.8175, DMLLoss: 0.1415, 
2022-08-02 17:00:47 - train: epoch 0083, iter [02500, 05004], lr: 0.001000, loss: 1.4671, tea_CELoss: 0.6342, stu_CELoss: 0.7111, DMLLoss: 0.1218, 
2022-08-02 17:01:44 - train: epoch 0083, iter [02600, 05004], lr: 0.001000, loss: 1.5571, tea_CELoss: 0.6270, stu_CELoss: 0.7882, DMLLoss: 0.1418, 
2022-08-02 17:02:42 - train: epoch 0083, iter [02700, 05004], lr: 0.001000, loss: 1.4429, tea_CELoss: 0.6012, stu_CELoss: 0.7183, DMLLoss: 0.1234, 
2022-08-02 17:03:39 - train: epoch 0083, iter [02800, 05004], lr: 0.001000, loss: 1.6726, tea_CELoss: 0.6818, stu_CELoss: 0.8259, DMLLoss: 0.1649, 
2022-08-02 17:04:37 - train: epoch 0083, iter [02900, 05004], lr: 0.001000, loss: 1.4566, tea_CELoss: 0.5830, stu_CELoss: 0.7354, DMLLoss: 0.1383, 
2022-08-02 17:05:34 - train: epoch 0083, iter [03000, 05004], lr: 0.001000, loss: 1.4485, tea_CELoss: 0.5770, stu_CELoss: 0.7307, DMLLoss: 0.1408, 
2022-08-02 17:06:31 - train: epoch 0083, iter [03100, 05004], lr: 0.001000, loss: 1.5705, tea_CELoss: 0.6554, stu_CELoss: 0.7732, DMLLoss: 0.1418, 
2022-08-02 17:07:29 - train: epoch 0083, iter [03200, 05004], lr: 0.001000, loss: 1.4106, tea_CELoss: 0.5720, stu_CELoss: 0.7012, DMLLoss: 0.1374, 
2022-08-02 17:08:26 - train: epoch 0083, iter [03300, 05004], lr: 0.001000, loss: 1.9831, tea_CELoss: 0.7997, stu_CELoss: 1.0079, DMLLoss: 0.1755, 
2022-08-02 17:09:24 - train: epoch 0083, iter [03400, 05004], lr: 0.001000, loss: 1.5634, tea_CELoss: 0.6418, stu_CELoss: 0.7736, DMLLoss: 0.1481, 
2022-08-02 17:10:21 - train: epoch 0083, iter [03500, 05004], lr: 0.001000, loss: 1.7549, tea_CELoss: 0.7181, stu_CELoss: 0.8931, DMLLoss: 0.1436, 
2022-08-02 17:11:18 - train: epoch 0083, iter [03600, 05004], lr: 0.001000, loss: 1.4522, tea_CELoss: 0.6062, stu_CELoss: 0.7098, DMLLoss: 0.1362, 
2022-08-02 17:12:16 - train: epoch 0083, iter [03700, 05004], lr: 0.001000, loss: 1.4301, tea_CELoss: 0.5688, stu_CELoss: 0.7179, DMLLoss: 0.1434, 
2022-08-02 17:13:14 - train: epoch 0083, iter [03800, 05004], lr: 0.001000, loss: 1.5708, tea_CELoss: 0.6599, stu_CELoss: 0.7709, DMLLoss: 0.1399, 
2022-08-02 17:14:12 - train: epoch 0083, iter [03900, 05004], lr: 0.001000, loss: 2.0251, tea_CELoss: 0.8480, stu_CELoss: 1.0139, DMLLoss: 0.1632, 
2022-08-02 17:15:09 - train: epoch 0083, iter [04000, 05004], lr: 0.001000, loss: 1.9585, tea_CELoss: 0.8323, stu_CELoss: 0.9709, DMLLoss: 0.1553, 
2022-08-02 17:16:07 - train: epoch 0083, iter [04100, 05004], lr: 0.001000, loss: 1.6926, tea_CELoss: 0.6799, stu_CELoss: 0.8615, DMLLoss: 0.1511, 
2022-08-02 17:17:05 - train: epoch 0083, iter [04200, 05004], lr: 0.001000, loss: 2.1285, tea_CELoss: 0.8922, stu_CELoss: 1.0555, DMLLoss: 0.1808, 
2022-08-02 17:18:03 - train: epoch 0083, iter [04300, 05004], lr: 0.001000, loss: 1.5100, tea_CELoss: 0.5882, stu_CELoss: 0.7520, DMLLoss: 0.1699, 
2022-08-02 17:19:00 - train: epoch 0083, iter [04400, 05004], lr: 0.001000, loss: 1.6036, tea_CELoss: 0.6432, stu_CELoss: 0.8270, DMLLoss: 0.1335, 
2022-08-02 17:19:58 - train: epoch 0083, iter [04500, 05004], lr: 0.001000, loss: 1.5625, tea_CELoss: 0.6476, stu_CELoss: 0.7722, DMLLoss: 0.1426, 
2022-08-02 17:20:56 - train: epoch 0083, iter [04600, 05004], lr: 0.001000, loss: 1.5209, tea_CELoss: 0.6259, stu_CELoss: 0.7560, DMLLoss: 0.1390, 
2022-08-02 17:21:53 - train: epoch 0083, iter [04700, 05004], lr: 0.001000, loss: 1.7102, tea_CELoss: 0.7056, stu_CELoss: 0.8417, DMLLoss: 0.1630, 
2022-08-02 17:22:51 - train: epoch 0083, iter [04800, 05004], lr: 0.001000, loss: 1.4526, tea_CELoss: 0.5637, stu_CELoss: 0.7304, DMLLoss: 0.1585, 
2022-08-02 17:23:48 - train: epoch 0083, iter [04900, 05004], lr: 0.001000, loss: 1.8770, tea_CELoss: 0.8132, stu_CELoss: 0.9192, DMLLoss: 0.1446, 
2022-08-02 17:24:46 - train: epoch 0083, iter [05000, 05004], lr: 0.001000, loss: 1.6706, tea_CELoss: 0.7259, stu_CELoss: 0.8142, DMLLoss: 0.1304, 
2022-08-02 17:24:49 - train: epoch 083, train_loss: 1.6268
2022-08-02 17:27:21 - eval: epoch: 083, tea_acc1: 78.980%, tea_acc5: 94.394%, tea_test_loss: 0.8221, stu_acc1: 77.184%, stu_acc5: 93.520%, stu_test_loss: 0.8987
2022-08-02 17:27:23 - until epoch: 083, tea_best_acc1: 78.980%, stu_best_acc1: 77.272%
2022-08-02 17:27:23 - epoch 084 lr: 0.001000
2022-08-02 17:28:26 - train: epoch 0084, iter [00100, 05004], lr: 0.001000, loss: 1.5914, tea_CELoss: 0.6432, stu_CELoss: 0.7890, DMLLoss: 0.1593, 
2022-08-02 17:29:23 - train: epoch 0084, iter [00200, 05004], lr: 0.001000, loss: 1.4562, tea_CELoss: 0.5994, stu_CELoss: 0.7253, DMLLoss: 0.1315, 
2022-08-02 17:30:20 - train: epoch 0084, iter [00300, 05004], lr: 0.001000, loss: 1.4497, tea_CELoss: 0.5696, stu_CELoss: 0.7169, DMLLoss: 0.1632, 
2022-08-02 17:31:17 - train: epoch 0084, iter [00400, 05004], lr: 0.001000, loss: 1.2644, tea_CELoss: 0.4903, stu_CELoss: 0.6359, DMLLoss: 0.1382, 
2022-08-02 17:32:15 - train: epoch 0084, iter [00500, 05004], lr: 0.001000, loss: 1.9540, tea_CELoss: 0.8102, stu_CELoss: 0.9585, DMLLoss: 0.1853, 
2022-08-02 17:33:12 - train: epoch 0084, iter [00600, 05004], lr: 0.001000, loss: 1.8783, tea_CELoss: 0.7580, stu_CELoss: 0.9437, DMLLoss: 0.1766, 
2022-08-02 17:34:09 - train: epoch 0084, iter [00700, 05004], lr: 0.001000, loss: 1.4174, tea_CELoss: 0.5756, stu_CELoss: 0.7039, DMLLoss: 0.1379, 
2022-08-02 17:35:07 - train: epoch 0084, iter [00800, 05004], lr: 0.001000, loss: 1.9502, tea_CELoss: 0.8241, stu_CELoss: 0.9585, DMLLoss: 0.1676, 
2022-08-02 17:36:04 - train: epoch 0084, iter [00900, 05004], lr: 0.001000, loss: 1.6740, tea_CELoss: 0.6861, stu_CELoss: 0.8381, DMLLoss: 0.1498, 
2022-08-02 17:37:02 - train: epoch 0084, iter [01000, 05004], lr: 0.001000, loss: 1.3653, tea_CELoss: 0.5457, stu_CELoss: 0.6668, DMLLoss: 0.1529, 
2022-08-02 17:37:59 - train: epoch 0084, iter [01100, 05004], lr: 0.001000, loss: 1.7902, tea_CELoss: 0.7757, stu_CELoss: 0.8879, DMLLoss: 0.1266, 
2022-08-02 17:38:56 - train: epoch 0084, iter [01200, 05004], lr: 0.001000, loss: 2.0533, tea_CELoss: 0.8738, stu_CELoss: 1.0466, DMLLoss: 0.1330, 
2022-08-02 17:39:54 - train: epoch 0084, iter [01300, 05004], lr: 0.001000, loss: 1.6428, tea_CELoss: 0.6776, stu_CELoss: 0.8118, DMLLoss: 0.1533, 
2022-08-02 17:40:52 - train: epoch 0084, iter [01400, 05004], lr: 0.001000, loss: 1.5462, tea_CELoss: 0.6411, stu_CELoss: 0.7836, DMLLoss: 0.1215, 
2022-08-02 17:41:49 - train: epoch 0084, iter [01500, 05004], lr: 0.001000, loss: 1.6523, tea_CELoss: 0.6802, stu_CELoss: 0.8392, DMLLoss: 0.1329, 
2022-08-02 17:42:46 - train: epoch 0084, iter [01600, 05004], lr: 0.001000, loss: 1.5783, tea_CELoss: 0.6719, stu_CELoss: 0.7565, DMLLoss: 0.1499, 
2022-08-02 17:43:44 - train: epoch 0084, iter [01700, 05004], lr: 0.001000, loss: 1.7695, tea_CELoss: 0.7123, stu_CELoss: 0.8873, DMLLoss: 0.1699, 
2022-08-02 17:44:41 - train: epoch 0084, iter [01800, 05004], lr: 0.001000, loss: 1.9992, tea_CELoss: 0.8355, stu_CELoss: 1.0038, DMLLoss: 0.1599, 
2022-08-02 17:45:39 - train: epoch 0084, iter [01900, 05004], lr: 0.001000, loss: 1.7486, tea_CELoss: 0.6850, stu_CELoss: 0.8901, DMLLoss: 0.1735, 
2022-08-02 17:46:36 - train: epoch 0084, iter [02000, 05004], lr: 0.001000, loss: 1.4441, tea_CELoss: 0.5804, stu_CELoss: 0.7360, DMLLoss: 0.1278, 
2022-08-02 17:47:33 - train: epoch 0084, iter [02100, 05004], lr: 0.001000, loss: 1.6001, tea_CELoss: 0.6475, stu_CELoss: 0.8082, DMLLoss: 0.1443, 
2022-08-02 17:48:30 - train: epoch 0084, iter [02200, 05004], lr: 0.001000, loss: 1.6070, tea_CELoss: 0.6364, stu_CELoss: 0.8236, DMLLoss: 0.1470, 
2022-08-02 17:49:28 - train: epoch 0084, iter [02300, 05004], lr: 0.001000, loss: 1.6540, tea_CELoss: 0.6643, stu_CELoss: 0.8222, DMLLoss: 0.1675, 
2022-08-02 17:50:25 - train: epoch 0084, iter [02400, 05004], lr: 0.001000, loss: 1.4778, tea_CELoss: 0.6019, stu_CELoss: 0.7292, DMLLoss: 0.1466, 
2022-08-02 17:51:23 - train: epoch 0084, iter [02500, 05004], lr: 0.001000, loss: 1.9321, tea_CELoss: 0.8512, stu_CELoss: 0.9161, DMLLoss: 0.1648, 
2022-08-02 17:52:20 - train: epoch 0084, iter [02600, 05004], lr: 0.001000, loss: 1.4654, tea_CELoss: 0.6146, stu_CELoss: 0.7269, DMLLoss: 0.1239, 
2022-08-02 17:53:17 - train: epoch 0084, iter [02700, 05004], lr: 0.001000, loss: 1.5026, tea_CELoss: 0.6317, stu_CELoss: 0.7408, DMLLoss: 0.1301, 
2022-08-02 17:54:15 - train: epoch 0084, iter [02800, 05004], lr: 0.001000, loss: 1.9308, tea_CELoss: 0.8145, stu_CELoss: 0.9618, DMLLoss: 0.1545, 
2022-08-02 17:55:12 - train: epoch 0084, iter [02900, 05004], lr: 0.001000, loss: 1.7956, tea_CELoss: 0.7167, stu_CELoss: 0.9142, DMLLoss: 0.1647, 
2022-08-02 17:56:10 - train: epoch 0084, iter [03000, 05004], lr: 0.001000, loss: 1.8232, tea_CELoss: 0.7220, stu_CELoss: 0.9285, DMLLoss: 0.1727, 
2022-08-02 17:57:08 - train: epoch 0084, iter [03100, 05004], lr: 0.001000, loss: 1.6247, tea_CELoss: 0.6670, stu_CELoss: 0.8185, DMLLoss: 0.1392, 
2022-08-02 17:58:06 - train: epoch 0084, iter [03200, 05004], lr: 0.001000, loss: 1.5236, tea_CELoss: 0.6059, stu_CELoss: 0.7603, DMLLoss: 0.1573, 
2022-08-02 17:59:03 - train: epoch 0084, iter [03300, 05004], lr: 0.001000, loss: 1.6882, tea_CELoss: 0.6773, stu_CELoss: 0.8590, DMLLoss: 0.1519, 
